,Date,MS,JPM,BAC,C,WFC,GS,USB,TD,BK,TFC
507,26/09/2012,-2.464847834,-1.087472295,-1.686389076,-1.405068423,-0.982946484,-1.883467013,-0.616651721,-1.005120358,-0.791901982,-1.184882606
508,27/09/2012,0.595614893,0.492844553,1.573045228,0.761168294,0.663882784,1.354262148,-0.408976058,0.776952086,0.880288128,-0.150924129
509,28/09/2012,-0.298236962,-1.203213666,-1.461534006,-0.091623483,-0.491120915,-2.758918554,0.614105609,-0.799939183,-1.361162496,0.604997853
510,01/10/2012,-0.712153617,0.122111006,0.335419966,-1.545244969,-0.345225787,-0.33316315,0.029283144,0.373231582,-0.130725765,-0.121278724
511,02/10/2012,-0.707152165,-0.589094561,-1.995614432,-2.376836006,-1.764931701,-0.561338703,-0.876374678,0.471471879,0.65542711,-1.12174152
512,03/10/2012,-2.550832162,-2.322326973,-3.240076544,-2.608083069,-1.484408534,-1.673650544,-2.328654741,-1.180555893,-2.254101737,-1.22848529
513,04/10/2012,-0.171573636,0.263409785,0.96107794,0.544953475,0.362066236,0.493308012,0.770176038,-0.430233085,-0.385028796,-0.178513201
514,05/10/2012,0.286106417,0.119941122,0.430087009,-0.028749529,0.111676987,-0.125637256,0.315484752,0.430233085,0.17095547,0.476746459
515,08/10/2012,0.574714013,0.674353851,0.757171754,0.518901718,1.974667652,-0.142206216,0.374183471,0.167781999,0.128370832,0.779601763
516,09/10/2012,-0.287766516,-0.938070413,0,-1.548649136,-0.36967814,-0.375470005,0.230922133,0.770743744,0.817062978,0.120510522
517,10/10/2012,-2.609345224,-0.78691673,-1.401664677,-1.075601225,0.142023904,-1.578073218,0.608814368,-0.060435582,-0.988197567,-0.060252254
518,11/10/2012,3.127936184,1.146683899,2.383703694,2.191638029,2.679108699,1.478196006,1.967457257,0.254032979,2.379499995,2.624479867
519,12/10/2012,-2.51009162,-1.809578342,-3.448606133,-5.350663719,1.027178912,-3.514876002,0.267277483,-0.639861259,-1.088600461,-0.154486069
520,15/10/2012,-0.673799626,-1.056216566,-0.21169522,-1.59658275,0.502713325,1.033431289,0.0594893,-0.336441676,-2.015084302,1.806891554
521,16/10/2012,-3.410669634,-1.137568404,0.21169522,-3.118672733,-2.17016448,-1.370200443,-1.740217341,-1.156780058,-5.370975067,-1.435729586
522,17/10/2012,3.85933388,0.718186926,-0.317327598,0.026030165,-0.289665879,-0.183976149,-0.583090032,0.083025067,-0.481546999,7.360757051
523,18/10/2012,1.472255664,1.617270256,0.317327598,3.334557474,0.667510156,1.230071664,0.495388193,1.07375499,1.208248275,0.669355698
524,19/10/2012,0.457432879,0.544979764,-1.158558112,-1.495761852,-0.464829566,0.689975512,0.175477077,-0.203703964,0.121624003,1.386299525
525,22/10/2012,1.967645773,1.822112744,2.009609293,2.225007758,1.842958183,3.118923719,2.399039653,1.107354603,0.732900591,1.925136866
526,23/10/2012,-0.408257487,-0.915178106,0.535614677,-1.10530322,0.443829912,-0.644962165,0.69182251,0.850867509,-0.611138053,0
527,24/10/2012,0.466712376,0.095923478,0.754722847,-0.294474293,-1.003253213,0.041733637,-1.050876412,0.134371113,-1.096444869,-0.48476325
528,25/10/2012,0.351503626,1.231432326,1.307217428,2.189006658,0.264580578,0.23416857,0.990532873,0.600730125,1.587661319,-0.207033425
529,26/10/2012,-2.563382588,-1.255417347,-2.16929778,-2.135531417,0.827720553,-2.439860566,-0.180805067,-0.024565107,-1.385518607,0.207033425
530,31/10/2012,-1.314708665,-2.745080032,-4.407850206,-1.513370555,-1.092301131,-1.990022312,-1.345962974,-0.808165749,-1.565976481,-1.235854384
531,01/11/2012,-0.960706641,0.985202567,-1.123061482,0.926544328,0.944000595,1.289811609,0.68566447,-0.729017655,2.297085716,-0.374570753
532,02/11/2012,0.168920363,0.354244672,1.020429641,0.747468401,-0.82649144,-0.671179945,0.871283726,0.327427973,-2.336942674,1.644960649
533,05/11/2012,-2.448652706,-1.432784098,-1.929949903,-3.034892851,-0.877937472,-1.733727409,-1.348739259,-0.230563161,-0.674722572,-1.065451525
534,06/11/2012,8.966329282,5.759796262,7.410751176,6.497148506,3.552051534,6.774872161,3.637881176,1.477213094,5.195965179,5.156323319
535,07/11/2012,0.663662392,0.197764713,-1.718575941,0.138806051,1.716298064,2.323793507,0.681557193,1.312210184,-0.249669403,0.469035106
536,08/11/2012,-0.543332556,-0.543107532,-0.425119057,0.194606959,0,-0.760543404,0.217813473,0.374540923,-0.207607833,0.362347349
537,09/11/2012,-0.958650321,0.098581455,0.425119057,-1.354542068,-0.061815601,-0.93403201,0.12464434,-0.958515527,0.16603814,-0.543013711
538,12/11/2012,1.501982877,1.339646911,0.641026375,0.716507238,1.087121176,0.658918425,1.0977318,0.596444981,0.24958503,0.906641566
539,13/11/2012,2.6373602,1.890858275,3.712187182,3.203378862,1.859795087,1.93323843,1.205600922,1.684095258,1.976922076,1.32016006
540,14/11/2012,-1.051002416,-0.254178181,-1.106207248,-0.541065026,-0.444458559,-1.044952943,0.383752799,0.241093064,-0.127359461,-1.683787914
541,15/11/2012,0.493225939,-0.354778243,-0.329451812,0.655359985,-1.165159935,-0.345887562,-1.083500036,-0.165031047,-0.296574188,-1.76294955
542,16/11/2012,-2.079583724,-2.646214728,-3.976947128,-3.151641023,-1.429973255,-2.101385572,-1.6659118,-1.24787467,-1.552988428,-1.205286603
543,19/11/2012,1.034361237,-0.270622313,-1.46441828,0.277395074,-1.59217031,0.177643906,-0.52854729,-0.649294437,-0.208015337,-0.24633877
544,20/11/2012,0.613533907,-0.073669997,-1.443339666,0.640938464,1.007494102,0.330804644,0.622122046,-0.793354309,0.083166891,0.24633877
545,21/11/2012,-1.101608502,-0.880011089,-1.321829468,-0.724207588,-1.854434831,-2.193245505,-1.64015742,-1.470789403,-1.609305085,-1.503790356
546,23/11/2012,-1.089619197,0.512387815,0.607914425,1.284887294,0.907723243,-0.522297255,0.61574078,-0.036506076,0.040937801,0.382543399
547,26/11/2012,-0.120329837,0.318537025,1.846201608,1.501232706,0.824036044,2.114153318,0.868523861,0.426623114,1.485200393,1.970516053
548,27/11/2012,-1.492080214,-0.196159235,-1.029864933,-0.085543144,-0.550111154,-1.197138841,-0.899370666,-0.341410636,-0.538869022,-0.28389336
549,28/11/2012,0.118505317,-0.950634744,-0.714678271,-0.398421767,-1.061095434,0.504080241,-0.030901567,-1.246025197,-0.206473922,0.035438098
550,29/11/2012,-0.059290887,0.340201621,-0.304722623,1.834396252,0.45339657,0.794883717,0.433056647,0.120288781,1.245316448,0.141909851
551,30/11/2012,2.39964676,0.659398776,0.610399552,1.017555541,0.790722799,-0.516569367,0.653108366,-0.300468806,-0.375219159,0.927257122
552,03/12/2012,-0.846451139,0.589851915,-1.116201063,-0.204328168,0.03056001,1.549136446,1.953412709,0.192178828,1.129947213,0.791358953
553,04/12/2012,-2.203085704,-1.540937975,-5.502364562,-6.136195611,-0.730382648,-0.470670897,-1.044465281,-0.060121579,0.084207531,-0.612066892
554,05/12/2012,1.423482821,-0.653222381,0,-1.524267972,-0.483981269,-0.059742044,-0.157322805,1.63555861,0,-1.319322675
555,06/12/2012,-1.364603526,-2.594398253,-1.706209137,-1.660860932,-0.271181637,0.538977315,-0.658004305,0.944948336,-2.001722324,-0.6708017
556,07/12/2012,-0.235446152,0.589096193,0.66004914,1.202664726,0.543154819,-0.376753878,0.375471579,-0.246289198,-0.288616788,0.211344972
557,10/12/2012,-4.258353852,-0.776900542,0.569270695,0.512229505,-0.723568165,-1.568688301,-0.219189036,-0.441839799,-0.819998015,-0.351980415
558,11/12/2012,0.282071056,-0.304419088,-0.946967381,-1.422235103,-0.628834687,0.649916307,0.313284352,-0.780667074,-0.163202491,-1.326341293
559,12/12/2012,-0.563381366,-0.023391484,0.661921628,0.641507584,0.719008361,-0.34659048,0.945793042,0.012130372,-0.892864603,0.905577562
560,13/12/2012,-1.394712092,-0.070121304,-0.378780287,-0.827881895,0.331253246,-0.72310417,0.539947239,0.255536271,0.121288435,1.019892692
561,14/12/2012,-2.624565337,-1.552935108,-3.892985253,-4.039642167,-3.643226303,-3.401596284,-2.173687111,-0.522540237,-2.713646619,-2.994640794
562,17/12/2012,-3.134374805,-0.892973462,-3.220306081,-0.788692992,-1.672954771,-3.407174421,-1.484700831,-1.036869506,-2.411644448,-1.666990179
563,18/12/2012,0.157023819,0.778084321,1.507782057,0.025343856,0.977303232,0.407817914,1.142501689,-0.776677936,0.578161006,0.439571589
564,19/12/2012,-0.938495767,-2.271270774,-2.90638665,-1.808616075,-1.262942588,-1.922470956,-0.742558522,-0.22583822,-1.267543718,-0.439571589
565,20/12/2012,1.833011657,1.197312617,2.016719839,1.707279166,1.668142949,0.991661847,-0.123241784,-0.106837637,1.538491329,0.643080637
566,21/12/2012,-0.158458146,0.182016804,0.354907514,0.27890987,0.174162767,0.703179218,0.524798505,-0.248786579,0.232838907,0.715619954
567,24/12/2012,0.370116754,-0.091034254,-2.545113459,-0.43076228,0.261830969,0.298360185,0.154852194,0.557673863,0.467278554,0.102648884
568,26/12/2012,0.584302815,0.753487081,0.608415178,0.76145396,0.437902969,0.386103216,0.140421021,0.333745225,-0.117030211,0.514861682
569,27/12/2012,0.802360323,0.897907858,0.96367552,0.613340495,0.79308433,0.91202254,1.067534102,0.310901078,0.90071454,0.72525446
570,28/12/2012,-2.649861455,-1.674133489,-2.176836218,-1.400074232,-0.79308433,-1.612154107,-0.817347832,-0.989106986,-1.095456489,-0.897179963
571,31/12/2012,-2.58148819,-2.241716059,-3.553692962,-4.183239552,-2.513522619,-3.163616732,-3.173905728,-1.000235465,-4.48915319,-3.934039123
572,02/01/2013,0.204087411,0.201726439,0.583598496,-0.338804986,0.830875151,0.548355875,1.405036005,1.120008145,1.122319313,0.500068307
573,03/01/2013,-3.067861898,-1.756939739,-1.246377923,-2.481639734,-0.516554728,-2.689924987,-2.160442379,-0.537784363,-2.636101449,-0.93147916
574,04/01/2013,1.950574127,-0.110157081,0.165285809,-0.094209959,0.487763033,0.186053954,0.907188892,0.20282237,1.476590176,0.531235639
575,07/01/2013,0.760415072,-0.198028509,0.91402058,0.023536973,0.172734697,0.905292258,-0.151782518,-0.023847131,1.385518473,0.70151817
576,08/01/2013,0.152785288,0.06593968,4.699674366,0.994088569,0,-0.949994677,-0.905811876,0.466684565,-0.338777705,-0.70151817
577,09/01/2013,-3.603978231,-1.484405855,-3.01613996,-1.861710899,-1.968399751,-2.245279021,-1.105957011,0.035983292,-0.823376866,-1.650757204
578,10/01/2013,0.839288637,0.02168783,1.281498857,1.150630192,0.851074029,0.174833516,0.417034919,0.276366934,0.186558569,0.755968322
579,11/01/2013,0.497041526,0.565088591,1.385293435,0.283821598,0.944591025,0.731921916,0.089592126,-0.132307343,0.22428243,0.165076211
580,14/01/2013,-1.777834401,-1.019193731,-0.695026078,-0.825572927,-0.973092943,0.397462298,0.569299407,-0.156049077,-0.22428243,-0.198088065
581,15/01/2013,-0.536953563,-1.008921439,-1.971766213,0.211682906,0.056953674,-3.976227306,0.391366905,0.360558014,2.802137071,0.033011854
582,16/01/2013,-1.017183863,0.814923802,4.337189435,2.962451857,0.171150786,0.05672216,1.183479652,-0.982504998,-1.524396937,-1.895501945
583,17/01/2013,-7.562170315,-0.043053616,1.248884737,-1.013317981,0.285884352,-2.410282035,-0.335230582,0.16706845,-0.339836446,-0.484411437
584,18/01/2013,-2.645695392,-0.172024034,-1.867556104,-0.287620602,-0.314424969,-1.033079886,-0.394716358,-0.452828244,-1.681937153,0.61399443
585,22/01/2013,1.358197148,0.668311381,-0.61482807,-0.57277127,0.257166583,0.267588299,-0.272362703,1.015731036,0.185472618,0.29216271
586,23/01/2013,0.30923751,-0.302394606,-0.958607453,-1.839267486,-0.599049213,0.413038949,-0.06042648,-0.191977406,-0.780518699,-0.486453765
587,24/01/2013,-0.441496178,-1.689319191,-0.777549532,-0.25668284,0.05689448,0.345499069,-0.181042313,0.456550365,-0.258834994,0.129490896
588,25/01/2013,1.733002662,1.10874663,1.212149352,1.337276745,0.085424306,0.214840504,0,-0.228532534,-0.036919953,-0.420258341
589,28/01/2013,-1.247256676,-1.023912869,-0.087063389,0.426035049,-0.454672003,-2.025795273,-0.481206338,-0.216047977,-0.698931541,0.226060214
590,29/01/2013,-1.711684466,-0.021226327,0.9619313,0.499352461,0.142865512,-0.033969893,0.571690198,0.216047977,-0.109894891,1.203478754
591,30/01/2013,0.567337742,0.169908028,0.528663935,-0.523178104,0.401137481,-0.481350502,0.120780003,-0.371783294,0.550776307,0.920451506
592,31/01/2013,-3.066555629,-1.686033864,-3.387212361,-2.019349277,-0.857645429,-1.370258818,-0.902270417,-0.298807116,-0.697123745,-2.736333213
593,01/02/2013,2.716317765,0.355901781,1.983680515,1.900811452,1.058852068,1.600478415,1.326108602,0.850968421,0.586700657,1.946835826
594,04/02/2013,-2.247324343,-2.301315369,-3.424997106,-1.668056424,-0.258593956,-1.966742372,-0.514446049,-0.132307094,-0.732868293,-1.624975699
595,05/02/2013,0.042757209,0.369588388,-0.419997495,-0.302473446,-0.343750165,-0.444326266,-1.43842422,-0.216129408,-0.944799083,-0.227077985
596,06/02/2013,1.247597503,0.784827809,0.757249361,0.41903111,0.890425065,0.570721531,0.208462601,0.384551821,-0.576972174,0.617575236
597,07/02/2013,-0.947893488,-0.825939538,0.677954267,0.444165416,-0.632745118,-0.887849575,-0.327432686,-0.156397074,-0.323094578,0.06523207
598,08/02/2013,0.171691349,-0.061673997,-0.8467271,-1.09517475,-1.083508306,-0.421274809,-1.299085123,0.37339864,-0.107479156,0.065307536
599,11/02/2013,-1.492261612,-0.981623148,-3.235483031,-2.743046494,-0.706561399,-1.220822486,-0.643278949,-0.144718951,0.107479156,0.097963163
600,12/02/2013,0,0.940525735,0.655244173,0.792308981,1.07588181,-0.265694864,1.113724866,-0.252719328,-0.963075431,0.261757507
601,13/02/2013,-0.84281781,-1.103175514,0.32924844,-0.724634845,-0.227464032,-0.908366686,-0.176678022,0.120284841,0.248765781,0.525641745
602,14/02/2013,-0.167712548,0.693155457,0.827764759,1.088937272,0.142119267,0.604663935,0.235654494,0.943029301,0.392255612,0.296893525
603,15/02/2013,-1.867634292,-1.159357153,-1.321204195,-1.494251881,0.056906477,-2.333994807,-0.500116201,-0.69002147,-0.889211161,-0.329801552
604,19/02/2013,3.770858654,1.713260349,3.251624301,2.918577344,0.113899347,2.21148793,0.677197046,0.217420926,1.35475067,1.225765827
605,20/02/2013,2.551465034,0.743364061,3.27333126,2.033495164,-1.020417954,2.810105779,0.236623077,0.205706936,1.957260749,-0.133224577
606,21/02/2013,-3.232309233,-1.358605698,-0.174984284,-1.033589476,-1.010085711,-2.10522163,-0.325224259,-0.121100391,-1.128309598,-1.781655245
607,22/02/2013,6.799350683,2.505044812,3.649743315,3.908027489,2.91760899,4.269239764,1.606705662,0.948345214,2.975434011,2.28221473
608,25/02/2013,-1.84400107,0.2098521,-0.902544657,-0.339629512,0.115034912,-0.575975272,-1.340705899,-0.158665561,-0.927805442,-0.633631926
609,26/02/2013,-2.029197492,-3.468576765,-1.60575635,-2.085148121,-1.087601295,-2.43630225,-0.707735354,-0.425986097,-1.211684499,-1.025318684
610,27/02/2013,1.540199467,0.733247957,0.621386162,0.451694107,0.142464846,1.254098819,0.146997438,0.060762181,0.953426772,0.098757903
611,28/02/2013,0.53359517,0.020431897,-0.974745081,-0.333044623,-0.879832787,-0.512838733,-0.088201478,-0.593687294,-0.220835374,-0.983274877
612,01/03/2013,-0.755059377,-0.387715361,-0.61540662,-1.95184586,-1.291400949,-1.090176729,-0.790783044,0.024142336,-1.387413034,-1.521338999
613,04/03/2013,-0.617562331,-0.791161485,-1.219498804,-1.525340599,-0.083670392,-0.511259858,1.380576211,-0.434040874,-0.938274513,2.340053571
614,05/03/2013,-0.744778993,-1.085217526,-3.153220848,-2.222828867,-0.472647737,-0.761948704,0.207228176,0.554959145,0.323792028,-0.851341716
615,06/03/2013,-1.344070725,-1.192168677,-2.812417335,-0.937681294,-1.021151971,-1.602655285,-1.207847554,-0.410466708,-0.932586682,-1.456583101
616,07/03/2013,0.821610863,0.852928804,1.561848504,-3.665338904,-0.219426546,2.351572731,-0.23397534,0.229166575,-1.804408002,-0.895693955
617,08/03/2013,-0.303472251,-0.556196846,-0.660588753,-1.95172714,-1.711275601,-0.208984657,-0.524468273,-0.385683429,-0.384935224,-1.202912301
618,11/03/2013,1.879025776,0.39695912,1.158944885,1.374958963,1.273892848,0.950391696,0.203650097,0.470264903,0.069867354,1.298472016
619,12/03/2013,-0.484089727,0.238961629,-0.415441188,-0.042567349,-0.299615256,-0.039543707,0.350040065,0.849607523,-0.904647627,-0.635516813
620,13/03/2013,-0.087728553,-1.660785084,-0.413731663,-1.037825102,-0.542456992,-1.379428219,0.468643804,-1.00659978,-0.414789368,-0.505510314
621,14/03/2013,-3.406224371,1.940269711,-3.728159737,0.422318198,-3.272859786,-0.530962043,-0.468643804,-0.649542874,0.484091877,2.392079633
622,15/03/2013,2.576344342,1.024840567,0.079588761,2.181851816,1.158536029,1.884115329,0.263342735,1.02429267,1.713026189,0.745177626
623,18/03/2013,2.644494641,0.628104528,-1.187178162,0.977988036,0.717588977,2.067935742,0.528785886,0.37619827,0.530305355,-0.129993684
624,19/03/2013,-1.551111002,0.162736059,-0.549236851,-0.653047173,0.133436463,-0.862988028,0.058934537,0.170355355,-0.177072853,-0.582915852
625,20/03/2013,3.035946196,1.579994125,1.656826252,1.883550627,0.804533442,3.2150861,1.126246755,0.500602175,1.461448881,1.071232049
626,21/03/2013,-0.54251535,-0.885420102,0.079588761,0,-0.16141101,-0.835686584,-0.059569196,-0.476236895,-1.496835757,-0.52079743
627,22/03/2013,0.95132101,0.534431325,1.282047838,1.649630037,-0.026893579,0.334802432,-0.297434199,-0.546686447,0.283384204,-0.064910405
628,25/03/2013,-1.13147257,-0.247018499,0.972477651,-0.761292242,-0.241591389,-0.293873633,-0.610538009,-0.628008762,-0.424773664,-1.257482288
629,26/03/2013,-0.314548847,1.804884191,0.407992371,0.828733368,0.861634315,-0.883220962,-0.237237576,0.567491775,1.458848747,-0.22402557
630,27/03/2013,1.400517122,0.651029127,0.409654572,0.496073423,-0.027029531,0.467841814,-0.502309874,-0.81999201,-0.322054038,-0.35106026
631,28/03/2013,1.466555238,-0.776578337,0.246626511,1.022359665,0.162293756,0.757149602,-0.176660001,0.004843683,0.429619546,1.605686435
632,01/04/2013,-0.184461846,-0.936431136,0,-0.72811735,0.135505945,-0.437261276,-0.323110927,-0.881246211,-0.893001824,0.747381357
633,02/04/2013,2.756546433,2.383325169,2.83823436,3.718269856,0.571038952,2.254518282,1.269007295,1.160505763,2.484381864,1.611094633
634,03/04/2013,-1.03679905,-1.356789731,-1.094726904,-0.633284488,-2.024634034,0.293343727,-0.444489635,1.519288404,-0.145720406,-1.447901884
635,04/04/2013,-1.072513011,-0.880560027,-0.250940008,-0.559567164,0.724156391,-0.488356538,1.369441341,1.756075178,0.401218681,1.680158395
636,05/04/2013,-0.831420614,-1.388744884,-1.985186192,-1.270663209,0.350542777,-0.090442259,-0.984331507,0.238962878,-0.510383585,-0.925914652
637,08/04/2013,0,-0.205617692,-0.327057262,-0.754717917,-1.15483334,-1.859944642,0,-0.540107112,-0.760755717,-1.697177642
638,09/04/2013,-2.183875425,-1.16413734,-0.56978434,-2.630845267,-0.31992311,-1.986673538,-1.473192504,-1.306687747,-3.231228246,-1.445811281
639,10/04/2013,-0.224791313,-0.121741826,0.40665596,0.422552264,0.159820081,0.261294567,-0.029255145,-0.185272937,-0.104748186,0.351492867
640,11/04/2013,2.041367358,0.610244264,0.818325284,0.200775892,0.803019187,-0.033568001,0.351460934,0.830281729,0.700516134,0.738952655
641,12/04/2013,1.570462404,2.228262616,1.573517799,-0.200775892,1.73493516,1.799921886,2.285342253,2.814266474,4.01630206,2.978458053
642,15/04/2013,-1.707877158,-1.161582807,-2.473312152,-3.911780948,-1.330961863,1.624495106,1.787095702,-1.876585166,-1.56109842,-1.024636571
643,16/04/2013,1.754467941,3.568797905,4.838326822,1.991375209,1.358305333,2.458845813,1.044554788,1.149672009,2.074686266,1.290777338
644,17/04/2013,5.554284534,0.321112099,2.247252723,1.431300205,0.79637405,1.43268595,0.340311028,0.867791559,1.81856605,2.530083507
645,18/04/2013,-1.32064076,-1.257072568,-1.904794552,0.13316073,-1.151340334,-0.086546686,-0.740977535,-0.562387154,-1.08028712,-1.424746725
646,19/04/2013,-0.629672928,-0.253753116,-0.513267586,-0.266144377,-0.108959145,-0.575004226,0.123105659,-0.038241705,-0.591061122,-0.269082172
647,22/04/2013,-4.253936528,-1.716935384,-2.9426552,-2.860126728,-1.083104337,-2.421723683,-1.072152615,-0.368755019,-1.426249895,-0.669558849
648,23/04/2013,0.743142114,-1.135329237,-1.968871937,-1.410614218,-0.564018453,-0.690241252,-1.000472023,-0.846886831,-1.119325571,-0.863799323
649,24/04/2013,0.093284984,-0.573106619,-1.050521837,0.02125374,-0.800200814,-0.574993726,-0.481465004,-0.339299173,-0.288408816,-1.445015493
650,25/04/2013,-0.093479677,0.245217917,0.160924372,0.40414661,-0.635574703,0.450055117,0.541834284,-0.075211069,-0.395182319,0.326594945
651,26/04/2013,-3.715198441,-0.081789408,0.322546285,0.213316662,0,-0.69154315,-0.48178414,-1.616334681,-0.678954006,-0.814467476
652,29/04/2013,0.27052361,-0.183821399,0.56705118,0.342332166,-0.263658292,-0.659386107,0.030051331,-1.006267855,-0.497312438,0.162348942
653,30/04/2013,1.363642059,2.061499686,1.390596609,1.707603694,1.378586723,2.397246311,1.422309917,0.550939576,1.859857579,1.374394254
654,01/05/2013,-1.993710127,-0.145692018,-0.411001538,-1.471917106,0.133550177,-0.740573166,0.703478461,-0.916601601,-0.862722232,-0.820367896
655,02/05/2013,-2.086646469,1.066396598,-0.409337534,-0.91968667,-0.878247777,-1.176298963,-0.581476962,0.097385842,-1.562503182,-1.104971681
656,03/05/2013,-2.259003353,-1.274178367,-5.096623608,-1.079941787,-0.423042244,-2.096575058,-0.365536788,-0.206807254,0.636263579,-0.708555196
657,06/05/2013,0.042951967,-1.972930585,-0.155164153,-1.318151445,-1.310637114,-0.584399477,-0.787411099,-0.4486161,-0.741924559,-1.116969927
658,07/05/2013,-1.704323691,-1.253792153,-0.925945509,-2.423122104,-0.914436349,-0.627509682,-0.541497269,-0.603061276,0.070425524,-0.764338643
659,08/05/2013,1.104520207,1.457508066,0.848444945,1.409749313,1.467127029,1.151287988,0.060032265,1.088133607,0.74244096,0.540812881
660,09/05/2013,-2.238736673,0.163277576,-0.848444945,-0.308142718,-0.368786406,-0.376294547,-0.538935942,-0.133605789,-0.389583853,-0.191204601
661,10/05/2013,1.091960859,-1.439776894,0.307693969,-0.348118746,-0.446001213,-0.354827606,-0.029855691,0.377075341,-1.856122021,-1.045135968
662,13/05/2013,-2.461009677,-1.121108631,-2.735736985,-2.363498843,-1.455359823,-3.215833301,-1.157448513,0.979651798,-3.84597451,-1.6250419
663,14/05/2013,-2.401909842,-1.697645204,-0.746812026,-2.464878952,-1.383560099,-0.702914815,-1.319083841,0.555310296,-0.864368992,-0.710440339
664,15/05/2013,1.132703528,0.235155454,0.59702793,1.432081251,0.101829788,0.735332072,0.087390715,-0.049476199,1.165327239,0.958726915
665,16/05/2013,-2.451410746,-2.575890485,-0.522601377,-1.646112209,-1.566859685,-2.373394256,-1.043793315,0.458682423,-1.923774892,-1.143217221
666,17/05/2013,0.47752992,0.019119321,-0.593892044,-0.291089864,-0.799267758,-0.454146377,-1.318081717,-1.418783533,0.098611128,-0.337376901
667,20/05/2013,-0.199226115,-1.386413944,0.519465491,-0.116248555,-1.186894974,-1.145113865,-0.454410778,-0.256941085,1.057840762,-0.18353472
668,21/05/2013,1.68608065,-1.143922604,0.971968597,1.285803025,1.435992371,0.868559153,-0.226429971,0.920658967,1.035587514,0.244791722
669,22/05/2013,1.838682092,0.52345579,0.75414225,0.925861637,0.224702105,1.218677031,0.42497636,-0.135587425,0.471250488,-0.702202022
670,23/05/2013,-0.411521794,-0.579400062,-0.22682521,0.019799588,-0.573230554,-0.828776105,-0.53800108,0.382512405,0.439524877,0.152258059
671,24/05/2013,-1.548541305,-1.736617546,-0.827393702,-2.482784479,-0.693396473,-1.555285396,-0.366417371,0.024743987,-1.946362879,-0.970320109
672,28/05/2013,-1.005841003,-0.128118839,-0.969062072,-0.941678838,-0.566020579,-1.341315429,0.592598128,-0.357977274,0,-0.541661522
673,29/05/2013,-3.307394245,-1.722757668,-2.563314193,-1.875938025,-1.219530119,-0.904593509,-0.564490457,-0.846607364,-1.517155846,-0.419266542
674,30/05/2013,-0.309321446,1.869215092,1.236820673,2.432187009,1.711548355,1.390817362,1.3316509,1.229298898,1.616902981,1.62698631
675,31/05/2013,0.969902646,0.183325498,0.808532377,0.057745937,-0.4429048,-0.908961367,-0.597189376,-0.984643796,-0.497751371,-0.515041608
676,03/06/2013,0.704225664,0.82930041,1.412159211,1.414854886,0.714541862,1.156080298,0.028350326,0.552673144,1.031464373,0.393659312
677,04/06/2013,1.742639588,1.886656883,1.966770185,2.370258687,1.545009406,2.112678161,0.711576591,1.363935845,3.021778605,1.466984321
678,05/06/2013,-1.506786741,-0.88237608,-0.836830669,-1.586382988,-2.235025707,-0.867967817,-1.051316191,0.437925738,-1.708875863,-0.61388035
679,06/06/2013,-6.069404565,-1.429026618,-1.354446851,-1.503477882,-1.293169117,-3.887616676,-1.375462468,-1.184162712,-1.145539342,-1.668964262
680,07/06/2013,-0.553996842,-0.16569696,0.599725778,-0.637522592,-0.048473087,-0.887579363,0.783651698,-0.24753825,-1.03317168,-0.60006291
681,10/06/2013,3.982485217,1.613404833,1.362615856,3.887397607,1.48912954,2.527363436,0.50704822,0.968806566,2.246522298,0.35960098
682,11/06/2013,2.013241917,0.581256066,0.458362804,1.026273094,0.9637674,0.891830918,0.028248481,1.293924096,1.468851296,1.056322221
683,12/06/2013,-3.080737072,-1.84451348,-1.141966192,-1.704626601,-1.650038472,-2.417121071,-0.169357656,-2.299855003,-1.434938243,-1.38601421
684,13/06/2013,2.069022887,1.938556492,1.065412067,2.150608135,1.92356049,1.764367958,1.277187915,1.268395138,1.19435272,1.933589244
685,14/06/2013,-1.460417936,-1.346052483,-1.065412067,-0.284054061,-1.114204,-0.727749946,-0.626401764,-0.748047287,-0.820532297,-1.001696307
686,17/06/2013,-0.418814041,-0.481670206,-0.453186878,-1.308251275,-0.564850196,-0.024380345,-0.340093668,-0.26050748,-1.35274516,-0.812133732
687,18/06/2013,0.801067294,1.040333374,0.604669939,0.964469944,0.441764778,1.590388634,0.453637768,1.108683327,0.403929859,1.175239097
688,19/06/2013,3.746076243,2.018355416,2.300716282,3.346274595,1.411764639,3.880984587,0.370120123,2.704452304,2.320110882,0.030342066
689,20/06/2013,0.958839575,0.995762815,1.563763248,2.17376399,-2.146884989,0.74921684,-1.444166936,-0.205719558,1.811285248,-2.100304255
690,21/06/2013,2.068605251,2.021873726,3.121507701,3.098526693,2.872891023,2.275277807,0.507327259,0.476352474,2.095634161,1.375176735
691,24/06/2013,-2.549181186,-2.252518501,-2.963803597,-3.375486204,-1.24843672,-1.500816325,-1.542160248,-1.587582827,-1.460945178,-1.819578109
692,25/06/2013,0.601083978,-0.803238006,-0.707805846,-1.289485881,-1.770828424,0.918892438,-0.614182082,-1.199392308,-0.212027275,-0.147671404
693,26/06/2013,-0.641053339,-1.230490583,-1.940328524,-1.397486933,-1.307877761,-1.212449781,-0.582790088,-0.525734216,-1.367243814,-0.705859389
694,27/06/2013,2.466278066,0.679649903,1.159675224,0.644161381,0.700242693,1.483155564,-0.027642813,-0.336514294,2.360537596,0.705859389
