"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"JPM",0.560137897312768,0.00494677685498314,0.00170469592110277,0.00018808998457485,0.000627510655867625,-0.000293509307732287,-0.000222719199480502,0.00544825187205679,-0.000459956159937225,-0.000118062350978022,-0.000186588744778959,0.00110720954215862,0.000311405266078515,0.00782820916915068,-0.000484647025630537,-2.76898790137492e-05,-0.000468667199994419,-0.000276737705728133,0.0751123613620385,-3.52267576942579e-05,-0.000212127501662066,-7.35956250472988e-05,-0.000382406739869404,-2.85903224979874e-05,-0.000267844634347507,-0.000369415997388965,-0.000510500750864644,-0.000210853985424902,0.0318585442754191,-0.00132179580489045,0.0160040929260908,0.000157572959283952,0.00028029712036242,0.111127778304257,-0.000890924477312903,0.000566064661817179,-0.00116484525913168,0.000686323745083961,-0.000609042305260166,-0.000195264446135631,-6.9097930290087e-07,-2.9114644040366e-12,-2.56217495613211e-06,-9.56858274868196e-05,-0.000972639227863018,-0.00188945400189371,0.0375498081492962,0.00213730996085734,-5.67079085133974e-05,0.000921271023291957,-5.19816834928873e-06,-0.000344319861861008,0.00451395092580356,-0.000630576198893796,0.0435539826284925,-0.000180430750108449,0.000352823424398026,-0.000219467348738056,-3.623029589501e-06,-0.00135842280111456,-0.00150192002487542,-0.00140545601519935,-6.60856197596484e-05,6.93653376508409e-05,0.00261641660655552,-0.00256190801099449,0.00197674290980525,-3.83284452438442e-05,-5.36037872259298e-05,0.0207984515003322,-2.35292375735124e-05,0.00347913243260497,0.0281987997825123,0.00464785667026619,-3.43392171528436e-05,0.0020212675758976
"BAC",-0.00494677685498314,0.582314589731681,0.00110552744726526,-0.00730133010514897,-0.00218729702065328,-0.00714579069516297,-0.0108531613607853,-0.0095542465325093,-0.00665877313979298,-0.00562942219655121,-0.0100118244571812,-0.00380524381332264,-0.00289423246868764,0.00485383213675975,-7.15826693580787e-05,-3.26553463769667e-05,-9.28760312817125e-05,-0.00374286402899661,0.0599916619964474,-0.000189658094767342,-9.51633950546435e-05,-0.000262049844047648,-5.40616824130611e-05,-0.00027553407085075,-0.00285648385106057,-0.00467136225613699,-0.00354622169108265,-0.00651947416563967,0.0652721055602469,-0.00657282551453508,0.0119125752125688,-0.00161140235824189,0.00106752184201255,0.0623502162810611,-0.00592902194617656,-0.00280765044210142,-0.00536495311874458,-0.0038658985063218,-0.00142435586609769,-0.000153753823476285,-1.45844073533296e-05,-2.30089881940828e-12,-1.69865813977906e-05,-0.000388605024909464,-0.0016014323542474,-0.00227053257841444,0.0105690932890012,0.00239591935270582,-0.000628429907738981,-0.000934484215652178,-0.000599733497404743,-0.00472288032711895,0.00329037915163133,-0.00322657762451262,0.0390027769590458,-0.000410710992473148,-0.000575002115547486,-0.000586125246749002,0.00188152805026786,0.00812812505792909,-0.00669004381323426,-0.0086818128024256,-8.93784374645284e-05,-0.000733971810545088,-0.00105054792844096,-0.0125908365108888,-0.00639722122128294,-0.00216103408015003,-0.00243602785230463,0.0380698430024042,-0.000355871654173311,0.00262771173387502,0.0288888500033797,0.00237618708741261,-0.000184866746862082,0.0018876617579473
"C",-0.00170469592110277,-0.00110552744726526,0.5384131607269,-0.00150629870478462,-0.00180309548046392,-0.00585963275205344,-0.0163467342652774,-0.00843139184311,-0.00160820677475005,-0.00364378302455635,-0.00168964675716029,0.000764742880912091,-0.000966538370450134,0.00856376280751126,-0.0003428428535548,-0.00109157226275259,-0.000386978112280204,-0.000326445478831829,0.0696516556278552,-0.00082697237898134,-0.000372973936771312,-0.000557146661030701,-0.000362747099552932,-0.000613713457395062,-0.0032063012571043,-0.00100515222179228,-0.00651818958871485,-0.0169900730355225,0.0248328060349646,-0.0194408348203683,0.017932778463331,-0.00663736443476105,-0.00662039164603632,0.0902251026548168,-0.00149740096847188,0.000116854111924887,-0.00157953337623588,-0.000386388711602176,0.000513357062075855,-0.000292298812375452,-4.6404333722993e-06,-2.12817950938399e-10,-1.08547553678776e-05,-0.000115378311494306,-0.0322349820689523,-0.000300923079573117,0.00816738333087584,0.0254327275586556,-0.000519168813481497,0.00168912438457314,3.01674638591339e-05,-0.000355395259117024,0.00322997364384901,-0.000613157890842763,0.0405193562202127,-0.00225483190432653,-0.000432781320150119,-0.0121864232016023,-0.00361926591733698,0.000269391949624092,-0.000400514587273643,-0.000355959959708196,-0.015380562832309,-0.0511841537177734,0.0116000732423349,-0.000566228491205108,0.000773392347451287,-0.000789660342281052,-0.000767154881087164,0.0193930539363442,0.00029974999095045,0.0324709662730798,0.0228235052292128,0.015091518192239,-0.000162479153764002,0.00301626579173847
"WFC",-0.00018808998457485,0.00730133010514897,0.00150629870478462,0.551385933671253,-0.000201389628562972,-0.000824692351171732,-0.000314978617424007,0.000609368791925171,-0.000291852013557396,-0.000151057142037044,-0.000453465256366895,0.000371476588457629,-2.12734280832706e-05,0.00911192040111403,-0.000101990204230033,-0.00149917873220893,-0.000112043257460962,-0.00438668451317726,0.076628133379815,-0.0237987693453113,-0.00329343716752971,-0.0129802498534484,-9.29416548323469e-05,-0.0129414593940664,-0.000257542973580829,-0.000484073233487476,-0.000442797383937092,-0.000496778116796913,0.0235655008549536,-0.00050203716516929,0.0206269816034345,-0.000178166451444726,-0.000580632671936249,0.142368545011701,-0.000339432667695495,0.00204947498819256,-0.000295481495712118,0.00131047503136358,0.00214935223824282,-6.38256780348901e-05,-9.45425662792601e-07,-3.58130882683714e-11,-1.83525891648396e-06,-0.000268147457521627,-0.000337790098902944,-0.00048721972294329,0.00703697605269525,0.00153393147766557,-0.000751008080456756,0.00442675795511033,-0.00069624699619227,-0.00149155836349732,0.00116585815362322,-0.000953339790354039,0.0523153849612004,-0.00041056390505512,0.00164370313133027,-0.00025595181531752,0.0136295768801703,0.00161595779556402,-0.000629370897279204,-0.00133069258256012,-0.00503288538422792,-0.000335160029232078,0.00285109870513599,-0.000146454303788345,-2.25185121136021e-05,-0.000100957111773658,-7.9378043861038e-05,0.00833180824991061,-0.0173102051083699,0.00341484108425337,0.0203392483900905,0.00150715536857679,-1.47154239657787e-05,0.00294681275406532
"GS",-0.000627510655867625,0.00218729702065328,0.00180309548046392,0.000201389628562972,0.594956553150083,-0.000182142520266009,-0.000187788034110173,1.34659252605058e-05,-0.000716222001666153,-0.00103999742020479,-0.000580518570513186,-0.000441564390526343,-0.000789838992258196,0.0123722102690235,-0.00276125620480715,-0.000450139404364023,-0.00227824795983658,-0.00172547782025625,0.0738495729630369,-0.00111916975670379,-0.000335384992393434,-0.000563613034942244,-0.000824549162448484,-0.000369404448014911,-0.000696298860248376,-0.00040527505585974,-0.000818446357659666,-0.000253896416198382,0.0124290852521722,-0.0018776170115573,0.0223297142343849,0.000150838750502378,0.00130948366812133,0.0527392400464384,-0.000571870100884606,-0.000219745255899462,-0.00103089532899586,0.000596210094670778,-0.0167656905036683,-6.83470031127002e-05,-3.67730356350875e-06,-8.94526310563601e-12,-7.56647484566804e-06,-0.000184129451116188,-0.00116893888653441,-0.00196175129009793,0.0242541453993113,0.00603801903504271,0.000506973904878879,0.00854358652586101,0.00541165492706361,-0.00058115196934036,0.0120097641640876,-0.000539697612687549,0.0600640071488489,-0.00445193936082541,0.00125127765351682,-0.000435560173192416,0.000463506705542848,0.00158644611524972,-0.00149258772036367,-0.00130477763770968,-0.000368880082376958,-0.000178981625242564,0.0062278260738589,-0.000226985915189922,-0.0105444015908792,-0.00299897926364191,-0.00785295533935346,0.00595301726237268,0.000165799425373756,0.00874694980110611,0.0312174511081734,0.00371432251005112,-7.98620067003483e-05,0.0019795465312418
"MS",0.000293509307732287,0.00714579069516297,0.00585963275205344,0.000824692351171732,0.000182142520266009,0.525680982123278,-5.27520128764072e-05,0.0052115904334569,-0.00054730176938317,0.000149140167206947,-8.06477200037741e-05,0.00048744055421427,0.000503333700035397,0.00412840371882954,-5.67837876738026e-05,1.79900097972592e-07,-6.73268831476075e-05,-3.93956818953717e-05,0.0747920443084554,-1.19006060376513e-05,-1.23021647778906e-05,8.43902986784507e-08,-1.08364331138377e-05,-8.17903928586138e-06,-8.35665686131924e-05,-0.000121976257913531,-0.000136329887556484,-0.000146632573230112,0.0103617743316155,-0.000108099702590378,0.0152229268323855,5.62034062744841e-06,0.00222375886670676,0.126250196182681,1.31313263622483e-05,0.00933960194445786,0.000182320458737736,0.00200043562121211,0.00231652922828825,-2.72479222579694e-05,-2.71040805850181e-07,-2.91600033715259e-12,-5.72997753119157e-07,-1.84596999873843e-05,-8.90141893276391e-05,-6.27760757053024e-05,0.0176463322588403,0.00333429328180545,9.68017669212934e-05,0.00341424071830965,0.000371033897905976,-7.79428861092262e-05,0.00432375559317703,-0.000504768554396672,0.0747227801061606,-5.12906141192668e-05,0.00578382983702235,-5.16371075309566e-05,0.00121374483138985,0.00476002754079553,-5.09894299024818e-05,-5.73848890628399e-05,-4.09243576488916e-05,2.71965411593301e-05,0.00975001642524786,6.35828165305665e-05,0.00115080281782343,-7.79620938376624e-05,-0.000540132630403401,0.018186075069657,0.000323332616134896,0.00226873794028077,0.0383239615059962,0.00245324319110208,-1.60729205557202e-05,0.00392470623549096
"BK",0.000222719199480502,0.0108531613607853,0.0163467342652774,0.000314978617424007,0.000187788034110173,5.27520128764072e-05,0.525209791306802,0.000381863557993421,2.3182532814401e-06,0.00014665478896881,5.07662543074686e-06,0.00145091588798491,0.000124704728452924,0.00397912558163253,-3.89506203937147e-08,3.61495567072399e-05,-5.97192478959796e-08,3.53049256233013e-07,0.0531278346038342,-0.00145172713006009,8.53674733463387e-07,5.48119786863018e-07,-5.32038557038838e-08,2.87215756648098e-05,0.000253056718626476,1.58758037011424e-05,1.04603504926185e-07,-1.27225197511956e-07,0.051165535475173,-9.71791633538966e-08,0.00458926227110572,5.5622614640406e-05,0.00147764921917819,0.198894709812565,3.35373791900529e-05,0.00189999673249395,0.000158293952339225,0.00138690900949556,0.00236418736263532,-3.62407095493498e-08,-1.30798567627102e-10,-2.29413343281054e-15,-2.92330004739327e-10,-3.19027448420622e-06,6.39670225096465e-06,-6.25439890189855e-06,0.0084460092352194,0.00393265222438299,7.87609621699632e-05,0.00219955754361606,0.0002316217828003,3.67248259077933e-05,0.00584417792977059,4.87669008158282e-06,0.0306849400798463,4.70801246752251e-07,0.0045742945982848,-8.57027180858495e-08,0.0004774926947041,0.000692054868505889,-1.99173907918373e-07,0.000107629455968737,7.28991424495322e-05,0.00013670608153689,0.0181416437696266,8.74419182404048e-05,0.000188934203907676,-4.69514193187984e-09,-5.71546316083934e-09,0.0139326625438343,0.000139429742372093,0.00103251955618399,0.0304834334126303,0.00253810669650966,-2.92735255407061e-09,0.00111199882597065
"USB",-0.00544825187205679,0.0095542465325093,0.00843139184311,-0.000609368791925171,-1.34659252605058e-05,-0.0052115904334569,-0.000381863557993421,0.5767125694007,-0.00157359490297119,-0.0374929927721891,-0.000590858152011548,-0.00148144566171912,-0.0109978986708252,0.00408889821655163,-0.000681953777395342,-0.000421025140743295,-0.000390465951526765,-0.000514519994470344,0.0618813846391158,-0.000663215606381627,-0.00234259164546076,-0.000385132522950505,-0.00140805916441453,-0.000368949679981519,-0.000471347844392944,-0.00064522682623392,-0.000643451612340975,-0.000652268231496671,0.016524383106191,-0.0015511027255118,0.00305519194054719,1.84075844596075e-05,0.000677010127259374,0.183565619691948,-0.000730298337827581,0.00108425929337945,-0.000615320720400807,0.00049742627954586,-0.0123352034382082,-0.000304175768930692,-2.11309855559869e-05,-1.02853519804403e-11,-9.90395530153873e-05,-0.000412159823516647,-0.000839236339265753,-0.000385943834570646,0.0017026560014573,0.0019139856652096,-0.00076671129135718,0.000349411303229567,-0.000224438361272554,-0.000318407480150118,0.00573196752633042,-0.000441925421439587,0.0193088836797948,-0.000878000446354386,0.00225702630506565,-0.000533436041045676,-4.88202544701477e-05,0.0145773234115847,-0.000881235716282361,-0.000685014665089038,-0.000368874224588791,0.000441394520212883,-0.00123151150650546,-0.00132007651498309,-0.00052125897121708,-0.000241731878137403,-0.000128443141726387,0.012970471987193,-0.000517900879893527,0.00381961555084371,0.0204063799279954,0.0148166657788004,-5.07381781129601e-05,-0.00055375734254893
"PNC",0.000459956159937225,0.00665877313979298,0.00160820677475005,0.000291852013557396,0.000716222001666153,0.00054730176938317,-2.3182532814401e-06,0.00157359490297119,0.617133056975241,6.29230652512667e-05,2.9464558424765e-06,0.00129242950000393,0.000415255514583762,0.00956812867638054,-2.55409857029706e-05,-2.29546987292437e-06,-2.52887988866242e-05,-1.32490516537251e-05,0.0687840932995936,-6.17537492209016e-06,-4.10707167739865e-05,-5.52888218040252e-06,-6.37620468211879e-05,-8.24079321537883e-07,6.98189669929771e-05,-2.96725326649179e-05,-2.6149031468408e-05,-4.5834338494046e-06,0.0198381456221215,-2.52480706392743e-05,0.0112042852307897,-0.00160262376866739,0.000793582846612777,0.127768719258748,-8.45492764236546e-05,0.0012143573085169,8.66588183986382e-05,0.00117800834726389,0.00306813796969909,-0.000105924238754104,-1.30077016465675e-07,-1.15978815600024e-13,-5.95081523395057e-07,-1.89624543606549e-06,-0.0038215786781866,-0.0130597114739134,0.00482211333694251,0.00254016479599256,3.10767907279223e-05,0.00123337615333026,8.43185159681948e-05,-6.84582616907563e-05,0.00472376565621228,-5.47558322969652e-06,0.0308536337987344,-2.96721306202799e-05,0.00117350002707006,-4.08538535373289e-06,0.000396177976812512,0.00164441483009742,-5.81442608495678e-05,-0.00400620601268897,4.83755199187745e-05,0.000654967314592197,0.00316045617878135,-5.26885973245406e-05,5.13197319574613e-05,-0.00374070674508828,-5.65415973582858e-05,0.0234773394754017,0.000176037107167918,0.0065253614701236,0.0269975643215807,0.0123748613480074,-5.1245663390011e-06,0.00174058503981123
"COF",0.000118062350978022,0.00562942219655121,0.00364378302455635,0.000151057142037044,0.00103999742020479,-0.000149140167206947,-0.00014665478896881,0.0374929927721891,-6.29230652512667e-05,0.392786924593838,-0.000216471963415661,0.000840113268779366,0.00112163651874181,0.0120692283660812,-0.000684378688519163,-0.000347420393358832,-0.000394936188577811,-0.000542196037442359,0.0800369605846176,-0.000629745662734621,-0.00970847448202703,-0.00036397048028333,-0.00236972117804093,-0.000281816488137454,-0.000513099137869545,-0.000511436267055866,-0.000467392740466258,-0.000286621455288382,0.00272206499443846,-0.00084329755605196,0.0179333684262486,0.000240912077245288,0.0016728358766359,0.10720347945561,-0.000629373701865832,0.000554111368559227,-0.000529819809003806,0.000874172077524155,-0.0123414966282205,-0.000317947082712286,-1.91613577000211e-06,-9.50089856551863e-12,-0.000825837735156705,-0.000122712747187759,-0.000821808664885375,-0.00049025941123768,0.0831683370962276,0.0247372948311193,-0.000387611042049511,0.00267933322560688,-9.28602009421231e-05,-0.000293149364607531,0.00357018426986833,-0.000340899916009113,0.0576410091193897,-0.00697665294883303,0.00115806592041679,-0.000261267249244437,0.000781459663787512,0.0124848216892378,-0.000477309657044053,-0.000338293618516035,-0.000188099714357009,0.000326040670948529,0.00455352452521462,-0.00114454683389784,0.00925189067811882,-8.15037617839212e-05,-7.62320776231905e-05,0.0115901395613014,-0.00381179973763462,0.0418393797668151,0.0296872363792293,0.0108835395813463,-0.000118334007407625,0.00722047967071307
