"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"STT",0,0,7.00696179370336e-07,0,0,0,0,0,0,6.27236822182687e-10,0.888946390511507,1.67089864659097e-10,1.07331714033224e-12,7.65521421996672e-05,0,0,0,0,0.000153059619975188,0,0,0,0,0,0,3.71016209102269e-21,0,0,0.0405583855128185,0,3.83679171472978e-07,0.000495719860717447,4.96084563079986e-15,0.0643098366410423,5.47948737306651e-12,0,1.74120089060126e-07,1.97247315518775e-09,4.02881948520715e-07,0,0,0,0,0,0,0,0,0,5.00439025235094e-08,6.77460807494996e-07,0,0,2.68297343766933e-12,0,0,0,0,0,0,8.84637899196248e-26,0,0,0,0,0,2.26995555719461e-10,0.00545305179605195,0,0,4.61201930766225e-06,0,1.12460842376029e-11,0,0,0,0
"AXP",-1.12311511119361e-07,-4.51584773371277e-11,-9.12186755244756e-12,-1.66598695697541e-10,-9.22519457849387e-11,-2.56233664578823e-10,-5.30909057599765e-11,-4.4574808924734e-11,-3.54767796852791e-09,-1.74769453901108e-06,-1.67089864659097e-10,0.935569508098586,-4.61030010936681e-08,1.51393819050092e-05,-1.60070638529551e-09,-1.54286212054088e-12,-1.51644386127611e-09,-7.85398294911654e-09,0.000119092478130262,-1.28558368598124e-10,-8.21696632144715e-10,-9.68280607792533e-13,-2.32555947053704e-14,-9.24821757947801e-09,-7.5952288462618e-10,-2.62818065837426e-07,-4.48853483169789e-11,-6.78917401857415e-11,0.00118088371592016,-1.62895741372546e-10,4.33771442093782e-07,0.00689569809885348,-1.04176790371437e-10,0.0500343883279239,-0.000808489744142965,-2.20578517529153e-06,0.000787089975875966,0.000544888461267222,-6.70360286383632e-06,0,0,0,0,0,-1.21380296701203e-07,-1.11766995010722e-09,-3.73686558970769e-14,-5.90693559521566e-09,5.8968760800812e-09,5.31857877698189e-06,-1.80899692565997e-11,-3.24953954420983e-09,0.00274030321813833,-2.68019865808432e-09,-4.17416295684498e-09,-9.78393214530893e-08,-8.28850183966398e-08,-1.82958995108392e-12,-5.00290250520501e-11,-2.50122801659595e-09,-9.66523665015149e-10,-5.51630395700593e-11,-7.23456655337132e-07,-2.77315486430902e-12,-7.62844442486560e-09,-0.00131306569550789,1.52658378561615e-07,-4.80256190206967e-08,-4.75331200373929e-09,3.55938020393527e-06,-5.26539837929779e-13,-1.36728669625525e-08,-8.51994222514706e-13,0,0,-4.89067899109265e-10
"FITB",-7.9545907339081e-11,-2.61435636329357e-11,1.20108671215707e-10,-3.03250725517958e-10,-3.60840076669601e-10,-3.42924171849675e-11,-7.9340981915556e-13,-5.55662942055906e-13,-9.67097860027162e-10,9.7188067185192e-05,-1.07331714033224e-12,4.61030010936681e-08,0.897972791015946,2.6919689604448e-05,-0.0301031134962426,-1.84805459485455e-05,-0.0221119924216269,-0.0131511914932683,0.000187554796662187,-0.000832646482898631,-0.0145724108648511,-1.19633855298561e-12,-3.83711005075095e-16,-0.00841589201582276,-3.63827913114940e-09,-2.42021106192648e-08,-5.63300683336861e-10,-7.52714981588259e-13,6.10034882940858e-07,-1.58412199449166e-12,1.8545737299118e-05,0.0156813606551179,4.83046018705623e-10,0.0786359913468709,8.89811424100794e-08,-4.40918208500976e-13,5.45813185715248e-07,2.62330420067526e-05,0.00654067895305716,0,0,0,0,0,-2.16622745567043e-08,-2.15536291599723e-10,-5.93288878262874e-16,-2.0442963332543e-08,1.13198054694713e-08,0.00079545786106066,-4.94736185052919e-11,-1.12351322920903e-08,1.42269871250579e-07,-9.36946853220691e-09,-1.09584682767216e-08,-1.66006868537531e-07,-7.13821022938918e-10,-2.90477498775789e-14,-1.24966136340661e-10,-6.67368444198078e-11,-1.55034251976927e-12,-9.70923931123412e-12,-1.52590084435641e-09,-4.78257861439329e-14,-4.4050168618875e-12,-0.00451250820097585,1.01362741510317e-06,-2.2628577535635e-11,-0.00086625554767975,5.55872838589943e-06,-5.58097250895513e-13,1.69627261371772e-06,-1.35268096865571e-14,0,0,-2.14613090433509e-10
"RF",-1.67032157272068e-05,-1.56267051962054e-05,-1.2782306371118e-05,-2.17071657944253e-05,-1.92151038373528e-05,-2.21671030894578e-05,-2.41569711226222e-05,-2.06172912660362e-05,-1.95228669450508e-05,5.29958325934876e-05,-7.65521421996672e-05,-1.51393819050092e-05,-2.6919689604448e-05,0.936335581498282,-9.04755950913137e-07,-2.17606031989309e-07,-6.99264404264831e-07,-0.00304365171530377,0.000111355688346603,-2.40053049812053e-07,-1.55663947370032e-05,-2.2385995758514e-07,-1.09297872100063e-08,-0.00388636223633639,-1.19852821894093e-05,-4.90720002333928e-06,-1.89217188494073e-05,-3.150915781141e-05,-6.97787948373366e-06,-7.58842468843846e-05,0.00207632466578641,0.00219797020168555,-4.04410970540104e-08,0.0428751897320145,-1.32229052772303e-05,-1.32238777699938e-05,0.00211152200886596,1.59790318362144e-05,0.00491194984449673,0,0,0,0,0,-2.19842338401787e-06,-2.2461732699956e-06,-1.74786158017938e-08,-1.43364453248805e-06,0.000610108947174168,0.00828258825259603,-6.0151640077368e-08,-5.28193153297685e-07,1.54663775249487e-07,-7.98697557147875e-06,-0.000468401098176007,-0.00174506763296218,-0.0389217836837559,-8.55762645514902e-07,-1.73535174565924e-06,-9.17614644627122e-07,-1.47224598177061e-05,-2.4553846059537e-05,-6.26706532739934e-07,-1.30011035544189e-06,-8.35914362734313e-07,-1.29986616107942e-05,-0.00300641224665426,-5.54823596356277e-07,-0.000470554396572367,3.33708448039997e-06,-1.34339525459911e-07,1.13167590845707e-06,-3.98507233487288e-07,0,0,-1.15453909411182e-06
"X8306.T",0,0,4.36732617288295e-12,0,0,0,0,0,0,1.0328000242027e-05,0,1.60070638529551e-09,0.0301031134962426,9.04755950913137e-07,0.95443171352381,0,0,0,6.58691763608979e-06,0,0,0,0,0,0,1.07688544199201e-10,0,0,6.48242692800198e-08,0,0.000375348493171637,0.000525696692819938,8.20387899165042e-11,0.00264221924815099,2.98297013807489e-09,0,6.6977874741303e-09,8.41423118457379e-07,0.000219324031354578,0,0,0,0,0,0,0,0,0,9.96769611134714e-10,2.66673907566641e-05,0,0,1.50721829006688e-08,0,0,0,0,0,0,3.78122682055443e-15,0,0,0,0,0,3.27895271173614e-07,3.39879921991321e-08,0,0,0.0116566165138913,0,1.85260807739593e-07,0,0,0,0
"X8411.T",0,0,8.7404830740924e-13,0.00322443215528666,0,0,0,0,0,2.15200220001883e-09,0,1.54286212054088e-12,1.84805459485455e-05,2.17606031989309e-07,0,0.974824959828737,0,0,1.52051249835805e-06,0,0,0,0,0,0,6.61108721270764e-14,0,0,4.50186547009196e-05,0,5.16202828087682e-07,1.10147759276589e-06,1.70888245846063e-14,0.000635680780689136,2.12173844675605e-12,0,5.05658180718889e-10,6.29683565370669e-10,1.56001662328449e-07,0,0,0,0,0,0,0,0,0,1.42501760281e-10,4.41007263458718e-05,0,0,3.17369423630030e-12,0,0,0,0,0,0,2.32132586290579e-18,0,0,0,0.0212037591219976,0,2.90799072952701e-10,6.80213616231519e-09,0,0,4.5816513410381e-08,0,3.8590820000109e-11,0,0,0,0
"X8316.T",0,0,3.20838179772033e-12,0,0,0,0,0,0,1.11781246462481e-05,0,1.51644386127611e-09,0.0221119924216269,6.99264404264831e-07,0,0,0.958655206562649,0,5.22138656607234e-06,0,0,0,0,0,0,7.91017272522161e-11,0,0,7.01617577555876e-08,0,0.000722915111893063,0.000386148253764192,1.06608504605435e-06,0.00204240062223936,2.19112171573705e-09,0,5.09261075654421e-09,6.09716645049204e-07,0.000161103070337297,0,0,0,0,0,0,0,0,0,7.54856738485456e-10,1.96002075579685e-05,0,0,1.63066267443631e-08,0,0,0,0,0,0,2.7774688093542e-15,0,0,0,0,0,5.31987190586997e-07,2.49687002441817e-08,0,0,0.0134737623041962,0,0.00240744380680693,0,0,0,0
"X8308.T",0,0,3.78674154552052e-12,7.60844481414429e-10,0,0,0,0,0,8.40328369937099e-06,0,7.85398294911654e-09,0.0131511914932683,0.00304365171530377,0,0,0,0.971384185953634,5.46071309004308e-06,0,0,0,0,0,0,4.70460527799474e-11,0,0,5.47357017095127e-08,0,0.000389017198660945,0.000317814311771806,6.67500875774391e-11,0.00214927395019993,2.58643489771362e-09,0,6.9160369963324e-06,7.78119544004712e-07,0.000190168624670909,0,0,0,0,0,0,0,0,0,2.02741934932458e-06,7.41008559751929e-05,0,0,1.28279874394635e-08,0,0,0,0,0,0,1.65191012558924e-15,0,0,0,7.87721254364105e-05,0,3.2665135399975e-07,2.94696887149176e-08,0,0,0.00919765245911263,0,1.50735708713384e-07,0,0,0,0
"X8604.T",-0.000116257983820182,-0.000108335669922054,-8.85955141034333e-05,-0.000151979225454754,-0.000134796912373932,-0.000153620246981516,-0.000167526343777817,-0.000143325043345676,-0.000135584761710997,-0.000122634894157903,-0.000153059619975188,-0.000119092478130262,-0.000187554796662187,-0.000111355688346603,-6.58691763608979e-06,-1.52051249835805e-06,-5.22138656607234e-06,-5.46071309004308e-06,0.969822915260257,-1.75447496532721e-06,-4.75206246332831e-06,-1.56331858438448e-06,-7.60567063660944e-08,-5.23303092526036e-06,-6.27505303202882e-05,-3.44385132738723e-05,-4.99864939430482e-05,-8.9880714285208e-05,-3.07332451829072e-05,-0.000118888019953584,0.000921519852407944,-1.10845898146962e-06,-3.22848071168694e-07,-0.00237131896359317,-9.24614994383024e-05,-9.19968501750016e-05,-0.000105046484067853,-5.72595484146885e-05,-7.75723458399779e-05,0,0,0,0,0,-2.31381022193974e-05,-1.58203529359402e-05,-1.21596739688047e-07,-1.15162568364279e-05,-0.000115575566778214,-2.91543377152434e-05,-4.47731181284523e-07,-4.37358659644725e-06,-3.03239097023518e-08,-5.79722739779534e-05,-0.000297086900280483,-7.52539831824789e-06,-4.79639095597336e-06,-5.95344327156333e-06,-1.23042344779965e-05,-3.70461452737734e-06,-0.000102387034493596,-0.000167145379297068,-4.63415743911786e-06,-9.04702994017387e-06,-5.82213623306553e-06,-0.000112894115206423,-4.48387771280903e-05,-3.85899075654393e-06,-9.80189082582239e-07,0.0292224471529541,-9.32415877178812e-07,-1.85283000893309e-06,-2.77236944181727e-06,0,0,-8.05243070924069e-06
"X8309.T",0,0,1.06423967249911e-12,0.00193487271438226,0,0,0,0,0,1.14333583906151e-07,0,1.28558368598124e-10,0.000832646482898631,2.40053049812053e-07,0,0,0,0,1.75447496532721e-06,0.984183879087547,0,0,0,0,0,2.97864496913616e-12,0,0,2.70156774883048e-05,0,0.000108347230253756,1.75227520601502e-05,3.08095673826132e-06,0.000701122018581196,8.27469183866951e-11,0,7.87606427821933e-10,2.39452024037536e-08,6.08399916282988e-06,0,0,0,0,0,0,0,0,0,1.68145762222494e-10,3.45866071407159e-05,0,0,1.6794140432527e-10,0,0,0,0,0,0,1.04588025865139e-16,0,0,0,0.00519042579611201,0,7.27041652643724e-08,8.28226892850346e-09,0,0,7.54533022759603e-07,0,0.00695744701233429,0,0,0,0
"X8331.T",0,0,2.83048151561565e-12,0.00014779714224079,0,0,0,0,0,1.66400916036921e-06,0,8.21696632144715e-10,0.0145724108648511,1.55663947370032e-05,0,0,0,0,4.75206246332831e-06,0,0.976676172314393,0,0,0,0,5.2130212767103e-11,0,0,2.07398836185661e-06,0,6.79908509355624e-07,0.000263813842579755,1.32177866494413e-11,0.00198900019276223,1.52363832565177e-09,0,4.37397676243726e-08,4.51734298407843e-07,0.000112026096284748,0,0,0,0,0,0,0,0,0,1.31357069456075e-08,2.89547774736634e-05,0,0,2.46587581175392e-09,0,0,0,0,0,0,1.83042829803371e-15,0,0,0,0.00618433661371813,0,4.31741032573906e-08,2.20277533593927e-08,0,0,1.43252905436708e-07,0,2.98485383733559e-08,0,0,0,0
"X8377.T",0,0,1.52994140932506e-12,0.0035432744741729,0,0,0,0.00102214194225764,0,1.64948174114661e-10,0,9.68280607792533e-13,1.19633855298561e-12,2.2385995758514e-07,0,0,0,0,1.56331858438448e-06,0,0,0.993823202801618,0,0,0,4.20190805187449e-21,0,0,8.83304609104327e-05,0,5.38456076473535e-07,1.85019921635732e-06,1.30471960032057e-15,0.000653572778661469,2.99828199902966e-13,0,5.08833071169003e-10,9.27135811111613e-11,2.20450061216489e-08,0,0,0,0,0,0,0,0,0,1.46341261510384e-10,4.55394779184028e-05,0,0,2.80548319880143e-13,0,0,0,0,0,0,1.47330875464903e-25,0,0,0,0.000819680003218328,0,2.50222727541293e-10,1.1906515428879e-08,0,0,4.71056048301773e-08,0,2.94702238210646e-12,0,0,0,0
"X8355.T",0,0,2.10308762778675e-17,8.08894805268573e-08,0,0,0,0,0,2.21515969679204e-14,0,2.32555947053704e-14,3.83711005075095e-16,1.09297872100063e-08,0,0,0,0,7.60567063660944e-08,0,0,0,0.991593184063861,0,0,6.32170806457529e-25,0,0,1.12935687795203e-09,0,1.94055019974576e-10,3.14512366807922e-11,1.63820077938313e-19,3.19501004788027e-05,1.00866620124333e-15,0,2.48057629222606e-11,3.56035502997564e-13,7.41638635183418e-11,0,0,0,0,0,0,0,0,0,7.1450030993072e-12,4.68408608767217e-09,0,0,1.19564217280729e-17,0,0,0,0,0,0,6.70480826054052e-32,0,0,0,0.00837468952222969,0,8.4077821680702e-14,1.63679023828082e-13,0,0,2.29174176522988e-09,0,3.9131818478237e-16,0,0,0,0
"X8418.T",0,0,3.99467523704589e-12,0.000270455608279313,0,0,0,0,0,2.26635167063205e-06,0,9.24821757947801e-09,0.00841589201582276,0.00388636223633639,0,0,0,0,5.23303092526036e-06,0,0,0,0,0.984199216368729,0,3.0106359577421e-11,0,0,3.7910251349979e-06,0,1.03138655612903e-05,0.000233557834326481,1.80023796053232e-11,0.002143503460859,2.07544360380107e-09,0,8.83691194677064e-06,6.60678762361698e-07,0.000152597792438959,0,0,0,0,0,0,0,0,0,2.57465119633886e-06,0.000109587539050336,0,0,3.89365579470843e-09,0,0,0,0,0,0,1.05711313259877e-15,0,0,0,0.000554839999395097,0,6.58279969490194e-08,3.1087897878344e-08,0,0,1.57791094882509e-07,0,4.06531535737672e-08,0,0,0,0
"TD.TO",0,0,8.97841019514408e-09,0,0,0,0,0,0,1.8512815743415e-09,0,7.5952288462618e-10,3.63827913114940e-09,1.19852821894093e-05,0,0,0,0,6.27505303202882e-05,0,0,0,0,0,0.966974944121704,1.30152791436596e-17,0,0,0.00535082551708744,0,0.00116815446722502,3.36780132960318e-08,1.47028705492265e-14,0.0263585615575297,8.60400725208263e-13,0,2.73827173934159e-08,3.17673585702077e-10,6.3261534326262e-08,0,0,0,0,0,0,0,0,0,7.83512327175588e-09,1.06151099696333e-07,0,0,9.81423483065257e-12,0,0,0,0,0,0,4.56983543412622e-22,0,0,0,0,0,7.60824482697026e-07,6.98729881555212e-05,0,0,1.89081375612921e-06,0,3.32053546945933e-11,0,0,0,0
