"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"JPM",0.719397157525403,0,0,0,0,1.47985954201162e-07,0,0,9.04070829366938e-13,0,1.43049151613594e-06,1.06872325104299e-12,1.11596079486245e-05,0.00961108416008161,0,0,0,0,0.000266542605823749,0,0,0,0,0,0,0,0,0,0.136942386018678,0,0,0.00273747588424863,1.11035987424604e-05,0.125748917747469,0.000182401955017649,1.246284705561e-10,0,0,1.61639437117438e-05,0,0,0,0,0,5.05971193414493e-14,0,0,1.11624434507985e-16,0,0.00466121463221556,0,0,0,0,0,0,3.83278060090015e-14,0,0,7.59054176876079e-10,1.48407369841949e-10,6.1096243985059e-17,0,2.22286247861996e-06,1.13221007300929e-10,1.07005119481961e-09,1.68085411734771e-07,0,0,0,0,2.82547157737892e-15,0.000410417847225592,2.83064676609421e-09,0,0
"BAC",0,0.723846778938959,0,0,0,1.68076024881153e-07,0,0,9.70383272830318e-13,0,1.62469018736411e-06,1.20703673095259e-12,9.43512561099917e-06,0.0103287598020777,0,0,0,0,0.00030274152947844,0,0,0,0,0,0,0,0,0,0.114720169452905,0,0,0.0022932497212926,1.21583979214019e-05,0.142826656054032,0.000207196714611,1.409947889282e-10,0,0,1.46006094088285e-05,0,0,0,0,0,5.74637421678435e-14,0,0,1.1975519400659e-16,0,0.00499060570553275,0,0,0,0,0,0,4.1110262087956e-14,0,0,8.15086696145041e-10,1.59552840475992e-10,6.55465139308843e-17,0,2.51485914676949e-06,1.21441492606766e-10,1.20605476934654e-09,1.79948455799131e-07,0,0,0,0,3.03127983044711e-15,0.000443154714020256,3.21492576005616e-09,0,0
"C",0,0,0.677470032958317,0,0,2.61081145156583e-07,0,0,2.50581422358044e-12,0,2.52371493758032e-06,1.89253350392248e-12,6.28217295729218e-06,0.0157941884773954,0,0,0,0,0.000470296378938942,0,0,-0.000943266781451921,-0.00012969334312215,0,0,0,0,0,0.0685579022890974,0,0,0.00137045102052198,1.94388152636553e-05,0.221875146073123,0.000321919444419748,2.19484793215753e-10,0,0,3.03984140122578e-05,0,0,0,0,0,8.92571670007282e-14,0,0,1.11530861190557e-12,0,0.0133624051820584,0,0,0,0,0,0,3.82074632215116e-10,0,0,2.10130006774708e-09,4.05488603696586e-10,6.10450277951876e-13,0,3.91500893459401e-06,1.12863686672673e-06,1.88556143841105e-09,4.82000453049289e-07,0,0,0,0,2.82310302115772e-11,0.000713218309293905,4.9939097478202e-09,0,0
"WFC",0,0,0,0.72612274336572,0,2.47274554807243e-07,0,0,2.83658387483634e-12,0,2.39025490437575e-06,1.81645494874838e-12,3.44103228462947e-06,0.0148264216929778,-0.00025107055334108,-0.00254494310968945,-0.00361027149168744,-0.000767247063310835,0.000445472519324718,-0.00514328373965346,0,-0.000235489349984903,0,-7.47400401810931e-05,0,0,0,0,0.0314725201332514,0,1.12968033157314e-06,0.000629112208295456,1.78034450219102e-05,0.210165022353158,0.000304962563772054,2.09348567112276e-10,0,0,2.50357129995121e-05,0,0,0,0,0,8.45291951185497e-14,0,0,2.13165837262024e-16,0,0.015250301145573,0,0,0,0,0,0,7.30960562635405e-14,0,0,2.37850665926699e-09,4.60427009973054e-10,1.16673666120193e-16,0,3.73451023154192e-06,2.15938628373028e-10,1.80932044219353e-09,5.50088826716157e-07,0,0,0,0,5.39571839361879e-15,0.000729102210594197,4.72981995271692e-09,0,0
"GS",0,0,0,0,0.739213713490878,1.39624639239102e-07,0,0,1.01383413365368e-12,0,1.34966769618943e-06,1.0240502082067e-12,1.01449151028412e-05,0.00939975115851986,0,0,0,0,0.000251492430614461,0,0,0,0,0,0,0,0,0,0.124080499165157,0,0,0.00248036602769768,1.06076260372408e-05,0.118648463967701,0.000172103724578015,1.18493998284694e-10,0,0,1.63423031420565e-05,0,0,0,0,0,4.77378197606307e-14,0,0,1.19051904742261e-16,0,0.00529057643546735,0,0,0,0,0,0,4.08699905178846e-14,0,0,8.50909154643288e-10,1.65933717218609e-10,6.51615773112731e-17,0,2.11346805059827e-06,1.20730604781656e-10,1.02532754327931e-09,1.90813993627219e-07,0,0,0,0,3.01347795905761e-15,0.000422140226486632,2.67071314749229e-09,0,0
"MS",-1.47985954201162e-07,-1.68076024881153e-07,-2.61081145156583e-07,-2.47274554807243e-07,-1.39624639239102e-07,0.719526761454461,-2.07678762368508e-07,-1.92033270282128e-07,-1.88994331412715e-07,-3.41704536530283e-07,2.00229054811193e-06,-1.60215996153534e-07,5.99495464782908e-06,0.0139519093722034,-1.20151285657809e-08,-5.4761854812154e-09,-1.08601610863675e-08,-1.49329112986889e-08,-0.00013503115533501,-0.00224690007556355,-7.65851770430107e-09,-0.00453278178559479,-9.70298087475903e-05,-0.00685024759789784,-1.48424537159426e-07,-1.27513603867045e-07,-1.93733729833157e-07,-2.57275452182647e-07,0.056708050209094,-2.77336733647702e-07,-8.7176071217778e-07,0.00121955701382386,1.72297864115805e-05,0.192898306752235,0.000279742626740812,-1.02714159458434e-07,-2.19314966837113e-07,-1.66947744222775e-07,3.08182893233251e-05,-2.98650696924573e-16,0,0,0,-7.54527096494551e-12,-1.80640829708776e-06,-2.52716276222464e-08,-3.57601699071359e-10,-2.31749479403183e-07,-1.2452893795473e-07,0.0143235719806976,-3.05008248213382e-08,-4.1675587624096e-08,-1.91631178271052e-08,-1.35515611247401e-07,-1.31785575221749e-07,-1.55248450030096e-08,-2.58720378698341e-08,-5.21640751974623e-08,-9.0832529566893e-08,-1.88710092415463e-07,-1.64364378753587e-07,-2.57010969228419e-07,-1.36459914041188e-07,3.31266487127614e-06,-3.75598940750798e-08,-1.46606084510338e-07,4.50081458204002e-07,-2.87806098859123e-09,-1.28585161501006e-09,-1.33241368653918e-07,-2.67611189470088e-08,-1.27190256784768e-07,0.000620712876138941,1.64583668241968e-09,-2.4440241106747e-09,-1.14414103658398e-08
"BK",0,0,0,0,0,2.07678762368508e-07,0.742495617706903,0,1.17096317801954e-12,0,2.007506112681e-06,1.47755862137357e-12,5.33941895850565e-06,0.0116073288134662,0,0,0,0,0.000374102153231103,-0.0148816150662046,0,-0.00195946680769283,0,0,0,0,0,0,0.0609754464002831,0,0,0.0012188838645495,1.43827088151435e-05,0.176493939188458,0.000256086030491432,1.73143619137717e-10,0,0,1.42080074370663e-05,0,0,0,0,0,7.09975674557718e-14,0,0,1.30639291718676e-16,0,0.00603747511077374,0,0,0,0,0,0,4.48240156166359e-14,0,0,9.83877128592384e-10,1.92647993953606e-10,7.15037892560037e-17,0,3.08851872140534e-06,1.3241648227936e-10,1.47231617201624e-09,2.1771033797132e-07,0,0,0,0,3.30678141633612e-15,0.000501662253090095,3.97243927816123e-09,0,0
"USB",0,0,0,0,0,1.92033270282128e-07,0,0.758431589080692,1.36941769804605e-12,0,1.85627051862647e-06,1.3737014916591e-12,5.13748911700922e-06,0.0111695249536649,0,0,0,0,0.000345911867406228,0,0,0,0,0,0,0,0,0,0.0577594133419449,0,0,0.00115459619199799,1.38672502521011e-05,0.163193672352753,0.000236778842952095,1.60524974937983e-10,0,0,1.7946347976374e-05,0,0,0,0,0,6.56512269550228e-14,0,0,1.27134868966321e-16,0,0.00718229414315864,0,0,0,0,0,0,4.36183718029089e-14,0,0,1.14932173561629e-09,2.23953084858736e-10,6.95856871088491e-17,0,2.86333719660326e-06,1.28855389968337e-10,1.36879691439174e-09,2.59046905715026e-07,0,0,0,0,3.21807640362503e-15,0.000484090742710433,3.67317532559676e-09,0,0
"PNC",-9.04070829366938e-13,-9.70383272830318e-13,-2.50581422358044e-12,-2.83658387483634e-12,-1.01383413365368e-12,1.88994331412715e-07,-1.17096317801954e-12,-1.36941769804605e-12,0.708335092024877,-1.84393739896938e-12,1.82691952676302e-06,7.33472383006922e-14,9.1773582294762e-06,0.0113186426507147,-5.65719277397628e-14,-4.95260292019612e-14,-8.56458817201094e-14,-8.77883939937787e-14,0.000340431526758072,-2.18022221389874e-13,-3.62297836991385e-14,-1.11719472667573e-13,-2.25834514231797e-14,-9.70022439022578e-14,-8.9538726039546e-13,-7.3806747156215e-13,-1.96990671380735e-12,-1.84771079994485e-12,0.110953814359439,-1.18437489595712e-10,-7.76579212755926e-12,0.0022179578751305,1.34447540859458e-05,0.160608076412254,0.000233003171053101,1.55251289920657e-10,-9.71788839124257e-13,-2.20453585345405e-12,1.47428023741534e-05,-1.16149393432237e-21,0,0,0,-3.30145642419588e-17,-8.29864419260674e-13,-1.07413050333962e-13,-1.49388189666744e-15,-2.26493895068386e-13,-9.1550300551936e-13,0.00546379958044866,-1.07327416970393e-13,-3.93755557387533e-13,-6.94984073284982e-14,-1.16555898834767e-12,-2.76002283802628e-12,-8.99349605570063e-14,-4.46438363249838e-14,-1.93343427520218e-13,-3.25872633437219e-13,-0.000946843652745861,1.7426836608939e-10,-1.33761171308953e-12,-2.07936617889516e-13,2.82296337557313e-06,1.32787421356452e-10,1.35088583247576e-09,-4.29702489715715e-06,-1.06985154330481e-14,-5.11409013299514e-15,-5.54311563998844e-13,-2.06658687532827e-12,-4.35854302910937e-13,0.000486775093310733,-6.04709230709814e-07,-9.72037476431985e-15,-4.44796183829137e-14
"COF",0,0,0,0,0,3.41704536530283e-07,0,0,1.84393739896938e-12,0.534836503686671,3.30305293614072e-06,2.43274849642952e-12,4.04052436740336e-05,0.0194847270881747,0,0,0,0,0.00061554501150857,0,0,0,0,0,0,0,0,0,0.140574407315609,0,0,0.00281005980756461,0.000479030177951642,0.290402002758185,0.00043003943916905,2.8513334164958e-10,0,0,2.11329715708123e-05,0,0,0,0,0,1.16815467658983e-13,0,0,2.24512670152614e-16,0,0.00945833487608654,0,0,0,0,0,0,7.70483802263167e-14,0,0,1.55015323281401e-09,3.04132128543297e-10,1.22884213782064e-16,-0.000221200524825515,5.08619921092523e-06,2.27609466336602e-10,2.42640263195929e-09,3.40992994363009e-07,0,0,0,0,5.68293287284051e-15,0.000838728340190654,6.53605841520852e-09,0,0
