"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"JPM",0.722993091490903,0,0,8.54658811676992e-10,0,6.2925365739058e-06,3.12557483979438e-13,0,3.62823362213955e-12,1.04074488683687e-07,4.81392231779073e-06,2.58771802024998e-09,0.00211352867460771,0.0115847687104957,0,0,0,0,0.000229743223040424,8.71357423672569e-11,3.10957159292409e-10,0,0,0,0,0,0,0,0.135836966537351,0,4.12532255729698e-10,0.00353951008100712,4.4802953115961e-05,0.110376801453218,0.00118032170463443,0.000175632143402756,0,3.34118319226992e-10,0.00129238830799412,0,0,0,0,0,2.54375891470754e-09,0,3.65966893559275e-05,4.80478820770474e-05,0,0.00902845177035083,6.79856867504835e-07,0,0,0,0,4.37346889094137e-06,0.000104604401165296,0,7.69357079657827e-08,8.13259094475231e-10,1.09020562268667e-06,1.3780891270793e-08,6.96274378307921e-05,2.73854911613369e-05,3.10404621803289e-07,4.31665262136306e-06,3.62968524533807e-07,0,6.01208008276333e-07,1.92438494189602e-07,0,6.54626755469832e-06,0.00128756886241256,3.76333195344463e-07,2.87756722842345e-12,3.18053912778974e-09
"BAC",0,0.736478987924788,0,8.3915050642231e-10,0,6.41214302415411e-06,2.33867181696316e-13,0,3.8910669940073e-12,1.06201169804695e-07,3.94707737088703e-06,1.99078466515025e-09,0.00176218442024129,0.0116689006403295,0,0,0,0,0.00024650912076057,6.70353177331355e-11,2.39225734563695e-10,0,0,0,0,0,0,0,0.114703393293593,0,4.21548480731315e-10,0.00296458967359068,4.59734737068263e-05,0.11901263473924,0.00126206284103888,0.000148306554647741,0,2.53943904314943e-10,0.00109097473614893,0,0,0,0,0,2.58361325960865e-09,0,3.68689385576467e-05,3.16768924941938e-05,0,0.00905493854303215,7.29452033960692e-07,0,0,0,0,4.35040611916132e-06,1.98858504988977e-05,0,7.76801229496811e-08,8.7275515399785e-10,9.78456623613171e-07,4.07788677149705e-09,7.07202048141864e-05,1.60703185671767e-05,2.38948020717462e-07,3.32919957039965e-06,2.88120245443509e-07,0,6.10308743345122e-07,2.06476771374145e-07,0,1.33157942718204e-06,0.00136229883795999,4.03786484938306e-07,2.28374363673182e-12,1.80790965765663e-09
"C",0,0,0.681004683025444,1.65048136972649e-09,0,9.57204166604197e-06,4.04609425033043e-13,0,6.23502346323917e-12,1.7242693419419e-07,2.78592732072304e-06,3.32328212581056e-09,0.00133005536217685,0.0170679157639406,0,0,0,0,0.00039464836204571,1.11904254197049e-10,3.99347363693616e-10,0,0,0,0,0,0,0,0.0848252247522222,0,6.98014569978534e-10,0.00222323474481211,6.41241426698274e-05,0.189075324604221,0.00196576019973601,0.000109693832586516,0,4.0244543014419e-09,0.0044906949208238,0,0,0,0,0,4.29219563654817e-09,0,5.39237919518397e-05,3.60147528806152e-05,0,0.0150025395943773,1.16817262592672e-06,0,0,0,0,7.55208429644581e-06,0.000178961215439327,0,1.14527568919038e-07,1.39780727134473e-09,1.61881695651183e-06,9.72258796770339e-09,0.00011506471395013,2.23942004030005e-05,3.66494422144196e-06,5.52333208628039e-06,1.21567214926125e-06,0,1.00558007538443e-06,3.30659866556768e-07,0,1.11800601360847e-05,0.00199314150508616,6.46639253115743e-07,9.64304472067626e-12,2.39937187400019e-08
"WFC",0,0,0,0.714026618266152,0,9.55882919003752e-06,9.57704336475763e-12,0,6.62076686327748e-12,1.74990082715926e-07,1.40275074017927e-06,7.31731068615768e-08,0.0007259600363395,0.0166311585029693,0,0,0,0,0.000419810455338325,2.46394426974164e-09,8.79296015571193e-09,0,0,0,0,0,0,0,0.0420959783298103,0,0.000457630582994442,0.00108793444254928,6.07276953459579e-05,0.203171081294491,0.00206721576068272,0.000117133078175268,0,1.78208037561515e-09,0.00138496437624762,0,0,0,0,0,4.3212458367736e-09,0,0.000446263884308179,1.23447005462309e-05,0,0.0150065594373289,1.24246392291961e-06,0,0,0,0,6.7914006057122e-06,2.41233191973333e-05,0,1.06502912350384e-07,1.48698631474094e-09,2.24927843713483e-06,1.00601845696801e-08,0.000117233020286591,4.84220504092558e-06,1.62208470573502e-06,0.000120937408715931,3.91975227870439e-07,0,1.01601455048405e-06,3.51688565402122e-07,0,1.62830997893278e-06,0.00199415136809972,6.87763028604295e-07,3.10750240185883e-12,5.68361841130253e-09
"GS",0,0,0,8.09935337574838e-10,0.746434637400919,6.06114175355684e-06,2.29814034928137e-13,0,3.5071369174318e-12,1.03805966493637e-07,4.12273146406179e-06,1.9497143814408e-09,0.00182300461206106,0.0111046829331888,0,0,0,0,0.000222144510230854,6.56523657915979e-11,2.34290460065591e-10,0,0,0,0,0,0,0,0.117486236348499,0,4.10914783449436e-10,0.00303654505110128,4.23538784890786e-05,0.107025345351753,0.00113924309834811,0.000151905209218626,0,2.48137711988597e-10,0.00112335829194263,0,0,0,0,0,2.36165231145335e-09,0,3.50832749237324e-05,3.24265635574175e-05,0,0.00896250003001856,6.57348452979378e-07,0,0,0,0,4.30858675484093e-06,2.14837150855514e-05,0,7.54321374578832e-08,7.86393576912233e-10,9.26118807226985e-07,4.22095507620086e-09,6.91313165050423e-05,1.64379988557796e-05,2.3249690321976e-07,3.26050108977913e-06,3.04326935428482e-07,0,5.97298667929286e-07,1.86067321660638e-07,0,1.42876528991281e-06,0.00125083900367017,3.63873714584062e-07,2.41240778479916e-12,1.82257828815498e-09
"MS",0,0,0,8.14908289171474e-05,0,0.718985802451377,1.08251709821923e-12,0,5.3780137187286e-12,1.55252548034372e-07,2.61346837589034e-06,8.43850297126889e-09,0.00123405625944485,0.0145358811507359,0,0,0,0,0.000340487382099265,2.84148123990259e-10,1.01402582974355e-09,0,0,0,0,0,0,0,0.0786097789000128,0,5.28530873485073e-08,0.00202497341815076,5.61162537374242e-05,0.164214705090812,0.00170669017871025,0.000101476478471181,0,8.9685302768385e-10,0.00214867959229667,0,0,0,0,0,3.51979000844791e-09,0,4.61705683158862e-05,2.56747625224516e-05,0,0.0133072244442159,1.00781150873051e-06,0,0,0,0,6.12228076792697e-06,0.000746427091328778,0,8.58481082022982e-08,1.20599634403011e-09,1.19604866276178e-06,8.5843135168754e-08,0.000102796083502566,1.67235472727131e-05,8.22869319003138e-07,1.3970452127316e-05,6.63273877627719e-07,0,8.92650045030157e-07,2.85268471110459e-07,0,4.60316215239114e-05,0.00164028252600074,5.57871727879221e-07,5.26042498203523e-12,4.20775252141237e-09
"BK",0,0,0,7.96506535452359e-10,0,6.73500414105937e-06,0.759868700679225,0,4.57122011410982e-12,1.18378985845612e-07,2.41559183435912e-06,1.38345545115125e-07,0.00113116370048055,0.012031365255894,0,0,0,0,0.00029013931705967,4.65848352968717e-09,1.66245075286848e-08,0,0,0,0,0,0,0,0.0717015388048344,0,1.87750205093899e-08,0.00185321145932699,4.83237280798655e-05,0.13956900733986,0.00145324855487476,9.27069839175285e-05,0,8.18457263211393e-08,0.000718466933679454,0,0,0,0,0,1.196220966066e-09,0,3.80245409050937e-05,2.01370327050409e-05,0,0.00933114343991651,8.58458585596405e-07,0,0,0,0,5.06037051057323e-06,1.93439665885531e-05,0,7.22299868578362e-08,1.02736464535038e-09,1.9358559457438e-06,1.81032294011473e-07,7.48957891264521e-05,1.13850433393424e-05,7.4298741639638e-05,0.000228623968086573,1.67313426352044e-07,0,6.49886177367371e-07,2.42993026080056e-07,0,1.28918956861189e-06,0.00142350324177726,4.75197762985141e-07,1.32519967597237e-12,3.06701165553957e-07
"USB",0,0,0,1.14411448392862e-09,0,7.04234835998011e-06,3.83487498270716e-11,0.744599386985612,4.77156786157499e-12,1.15295834857383e-07,2.27270261648654e-06,2.92169600908384e-07,0.00108421250840686,0.0125004197364655,0,0,0,0,0.000302047925921253,9.83817203925407e-09,3.51090143590265e-08,0,0,0,0,0,0,0,0.0783099173840553,0,4.65647458043148e-10,0.00202422475518503,5.07068217185068e-05,0.144830920365083,0.00151202967311578,0.000101261360856429,0,3.3342873223783e-10,0.00253070409593082,0,0,0,0,0,4.82850733602334e-09,0,3.94971133640398e-05,2.20117032399464e-05,0,0.0100515196481117,8.94048666473993e-07,0,0,0,0,4.8533498128727e-06,1.83703986353457e-05,0,7.98171316545283e-08,1.06984634977854e-09,6.85750912910961e-06,4.10102095628415e-09,7.77769518643956e-05,6.11880317092142e-06,3.12020993113706e-07,0.000482769227635195,7.42244715216948e-07,0,6.69431902958292e-07,2.53067060629866e-07,0,1.2452386928727e-06,0.00142992229157302,4.94898569874667e-07,5.88726117871252e-12,1.16820839453034e-09
"PNC",0,0,0,8.50909282069806e-10,0,6.99442180156867e-06,2.50414871969285e-13,0,0.728592727359686,1.14757674379098e-07,0.000136508834643645,2.14415561826908e-09,0.00165344312796423,0.0126939558039107,0,0,0,0,0.000276943585261756,7.21997490015363e-11,2.57655793606679e-10,0,0,0,0,0,0,0,0.106495810376266,0,4.61877125235264e-10,0.00275276893606151,4.95907417569881e-05,0.13340921550769,0.00140635163107618,0.000137684303018881,0,3.2865918902339e-10,0.00102051029056539,0,0,0,0,0,2.85921775808222e-09,0,4.01184269222684e-05,2.95544289400395e-05,0,0.00975703160440374,8.19447293562422e-07,0,0,0,0,4.752270553839e-06,2.13058226539729e-05,0,8.4878595203628e-08,9.80529570504576e-10,1.03664380484621e-06,4.10895122194145e-09,7.64241612710131e-05,1.51213747506912e-05,3.08651917286451e-07,3.59191340881416e-06,1.48103106540257e-07,0,6.60857787072181e-07,2.31950592511703e-07,0,1.43029659924604e-06,0.00141429182531697,4.53603152579062e-07,1.17251501326574e-12,1.99597418129865e-09
"COF",0,0,0,6.82602365316828e-08,0,1.10414803111173e-05,3.76423864884011e-12,0,7.18728294090886e-12,0.604311122547962,4.5862512482487e-06,2.90147236230589e-08,0.00211527018307216,0.019849924661131,0,0,0,0,0.000456276769719634,9.77007333369262e-10,3.48659937631426e-09,0,0,0,0,0,0,0,0.12561858860732,0,7.54433239913735e-10,0.00344249601208026,7.73166974705087e-05,0.217631418076137,0.00228380102972553,0.00017223022625251,0,5.54726307504468e-09,0.00123685919429883,0,0,0,0,0,1.92640171018192e-08,0,6.278478010007e-05,0.000136157353446837,0,0.0154494224218089,1.34995044516227e-06,0,0,0,0,7.7847070659278e-06,0.0041343152453393,0,1.3894462582353e-07,1.61555056413514e-09,4.21136633545705e-06,4.81984707315767e-07,0.000118027075596595,0.00015276040228916,5.0552731165508e-06,4.80007647010865e-05,0.000148844677870431,0,1.02381660247412e-06,3.82113417271264e-07,0,0.000254473410632213,0.0022629446976563,7.47261944192958e-07,1.1810118198932e-09,3.19037760507573e-08
