"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"JPM",0.927266990287432,0,3.32376486682701e-10,0,0,0,0,0,0,8.88789670298757e-09,0,1.12306019968466e-07,7.95474304898236e-11,1.6703183920706e-05,0,0,0,0,0.000116257583818341,0,0,0,0,0,0,2.84549803922721e-19,0,0,0.0191956571856942,0,3.5194811871552e-05,0.00211620241089623,7.0236561779879e-14,0.0486356507571993,1.78243322596938e-11,0,3.83170995477198e-08,8.93601965859019e-05,1.31009341988719e-06,0,0,0,0,0,0,0,0,0,1.09191637332842e-08,0.00252039572317371,0,0,3.44265856187587e-10,0,0,0,0,0,0,9.80839478804746e-24,0,0,0,0,0,1.66401903930297e-08,2.5866553075072e-06,0,0,3.50310681289453e-06,0,1.59413254903121e-10,0,0,0,0
"BAC",0,0.92114273623154,4.89728543555561e-10,0,0,0,0,0,0,1.60483617618145e-09,0,4.51582350623302e-11,2.61441023793079e-11,1.56266980755501e-05,0,0,0,0,0.000108335482964987,0,0,0,0,0,0,9.35002888717832e-20,0,0,0.0282848457772375,0,1.17332076943719e-05,0.00444105134255376,1.26067610562906e-14,0.0454202832985194,6.44000306699986e-12,0,3.56512206560741e-08,2.06613005162476e-09,4.73342350784069e-07,0,0,0,0,0,0,0,0,0,1.02154598456673e-08,0.000567783392532844,0,0,3.42891801516725e-12,0,0,0,0,0,0,3.18584535758114e-24,0,0,0,0,0,5.4707811056272e-09,3.81121705533506e-06,0,0,3.26440135715025e-06,0,2.87782854187797e-11,0,0,0,0
"C",0,0,0.92437552881831,0,0,0,0,0,0,4.04206892867417e-10,0,2.95712583151632e-11,1.01453740228002e-11,1.27824029024089e-05,0,0,0,0,8.85953983372075e-05,0,0,0,0,0,0,3.62641445483035e-20,0,0,0.01593401910232,0,4.01127748513089e-06,0.0223618768326519,3.1474719952627e-15,0.0372181219277841,1.20691837186323e-12,0,2.91138177987392e-08,4.15543621994226e-10,8.87092906410881e-08,0,0,0,0,0,0,0,0,0,8.35609293614921e-09,1.13140280848425e-07,0,0,5.09403345498348e-13,0,0,0,0,0,0,1.2176391577568e-24,0,0,0,0,0,2.12415481525393e-09,2.15233193745941e-06,0,0,2.6695962025332e-06,0,7.24522773244188e-12,0,0,0,0
"WFC",0,0,2.20527780959747e-10,0.911899901439339,0,0,0,0,0,4.51044862772212e-08,0,1.66598154841716e-10,3.03254783778815e-10,2.17071925498084e-05,0,0,0,0,0.00015197910788149,0,0,0,0,0,0,1.08486321983672e-18,0,0,0.012731699904228,0,0.000132883643985885,6.55316319864218e-05,3.57042736012074e-13,0.0633361490934384,6.37608504246099e-11,0,4.94502970838608e-08,1.94035889308483e-08,4.68643894735736e-06,0,0,0,0,0,0,0,0,0,1.41903316628677e-08,0.0116489726589272,0,0,7.24322235299985e-11,0,0,0,0,0,0,3.76054541531376e-23,0,0,0,0,0,6.34274278194815e-08,1.71621453576698e-06,0,0,4.57946208436025e-06,0,8.09033706843735e-10,0,0,0,0
"GS",0,0,1.14182153370731e-10,0,0.926440634361616,0,0,0,0,1.38974204592525e-08,0,9.22503813958195e-11,3.60839547950611e-10,1.92150971654223e-05,0,0,0,0,0.00013479661906894,0,0,0,0,0,0,1.29092814352064e-18,0,0,0.00659269714571358,0,0.000129891500395268,4.5075556851175e-08,1.09873815210694e-13,0.0561070877739534,2.54996721654204e-11,0,4.36923161541701e-08,7.87910921590937e-09,1.87423295570953e-06,0,0,0,0,0,0,0,0,0,1.25613034395755e-08,0.00385755658909168,0,0,0.00671109693941262,0,0,0,0,0,0,4.50758610028304e-23,0,0,0,0,0,7.54643232699906e-08,8.88600388467707e-07,0,0,4.06172806238653e-06,0,2.49265941923046e-10,0,0,0,0
"MS",0,0,4.42401509701351e-10,0,0,0.900883367670086,0,0,0,6.44033702949927e-06,0,2.56287196644875e-10,3.42921186436633e-11,2.21670551892554e-05,0,0,0,0,0.000153619732170642,0,0,0,0,0,0,1.22660633553047e-19,0,0,0.0255517742288908,0,1.16519244449872e-05,0.00734546424393965,5.11576544512772e-11,0.0645294762990621,1.59166684380371e-12,2.74983445305104e-06,2.08009847729415e-07,6.55853288893262e-09,1.16988546484297e-07,0,0,0,0,0,0.00143787022910762,0,0,0,1.4491034364208e-08,2.87666376737752e-07,0,0,4.65881691775217e-05,0,0,0,0,0,0,4.25773159878487e-24,0,0,0,0,0,7.17406653925307e-09,3.44290362885649e-06,0,0,4.63017368914388e-06,0,1.15524996198687e-07,0,0,0,0
"BK",0,0,4.23839187551597e-10,0,0,0,0.904930501345204,0,0,1.42903284511405e-10,0,5.30904542858604e-11,7.93416841032008e-13,2.41569578152106e-05,0,0,0,0,0.000167526047204983,0,0,0,0,0,0,2.77786696068573e-21,0,0,0.0244796533500318,0,2.00386624563709e-07,5.68283699543961e-08,1.12935815268832e-15,0.0703891456202877,1.72896324895397e-12,0,5.49910556013781e-08,6.22724071360469e-10,1.27079879748836e-07,0,0,0,0,0,0,0,0,0,1.57918767282783e-08,2.13780353351057e-07,0,0,1.37139914034896e-14,0,0,0,0,0,0,5.25508146595695e-26,0,0,0,0,0,1.6905666093836e-10,3.29844596982078e-06,0,0,5.04795861699731e-06,0,2.55842134953557e-12,0,0,0,0
"USB",0,0,8.84696682745066e-11,0,0,0,0,0.933832986638934,0,1.20878686389741e-10,0,4.45744854191507e-11,5.55671855706466e-13,2.06173036296272e-05,0,0,0,0,0.000143324935539745,0,0,0,0,0,0,1.91648431633769e-21,0,0,0.00510964216394204,0,3.16939882451429e-07,0.000668868698591248,9.50574771519734e-16,0.0602188804871183,1.4839697401752e-12,0,4.68812477709657e-08,5.34632255366129e-10,1.09072818535817e-07,0,0,0,0,0,0,0,0,0,1.34779284915914e-08,1.85268801093915e-07,0,0,9.8656572505679e-15,0,0,0,0,0,0,2.02860990927753e-26,0,0,0,0,0,1.19424242835084e-10,6.8849797541819e-07,0,0,4.3187213977124e-06,0,2.16348164714984e-12,0,0,0,0
"PNC",0,0,3.30120768906151e-10,0,0,0,0,0,0.920082102253741,7.67297658669147e-06,0,3.54772300347964e-09,9.67102066271038e-10,1.95228569352208e-05,0,0,0,0,0.000135584513551042,0,0,0,0,0,0,3.45991140234452e-18,0,0,0.0129310166368053,0,1.05716180416497e-05,0.00906105668322671,6.09488069065681e-11,0.0568795644617238,7.0320855572393e-09,0,8.36551372927172e-08,2.07232807095219e-06,0.000516859909305741,0,0,0,0,0,0,0,0,0,1.27625281013996e-08,0.000346860670562743,0,0,1.11879445903958e-08,0,0,0,0,0,0,1.21397277012167e-22,0,0,0,0,0,2.0223875137242e-07,2.56910062238093e-06,0,0,4.08657273941169e-06,0,1.37635745845039e-07,0,0,0,0
"COF",0,0,9.94697635682854e-11,0,0,0,0,0,0,0.915368242904175,0,1.74783900676225e-06,7.96608080520236e-10,2.01848253486729e-05,0,0,0,0,0.00014035916196136,0,0,0,0,0,0,2.8498717663732e-18,0,0,0.00574496249524666,0,0.000262678964283729,0.000507829129026709,7.2710669338082e-06,0.0589036283300953,1.47570642506473e-12,0,0.00122545152702466,5.45605961581964e-05,1.08466331794534e-07,0,0,0,0,0,0,0,0,0,1.31951605235177e-08,3.01433822128065e-06,0,0,0.00133349527252465,0,0,0,0,0,0,9.92607918578771e-23,0,0,0,0,0,1.66595903782548e-07,7.74104082362059e-07,0,0,5.88525233202097e-06,0,0.0164196250386292,0,0,0,0
