"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"41",0,0,0,0,0,0,0,0,0,0.00691249315433709,0,0.000925517512241936,0,0,0.0104003896051324,0,0.00685415614922375,0.0142956737690689,0.016820349911135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552238764797425,0.0996031668205398,1,0.200701338570567,0.237313172948268,0,0.0330058362593297,0,0,0,0,0,0,0.00407373291301836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565168285047643,0,0.0273793135478349,0.034817310541914,0,0,0,0,0,0,0.0395123071039504
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808551163687023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248741636005642,0.20070152916385,1,0.317212773368219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927502630953026,0,0,0,0,0,0.0164243500376131,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018928875373692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721315515675625,0.168850141117449,0.237313244042349,0.317212455179562,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0155280216374037,0,0,0,0,0,0,0,0,0,0,0,0.020849816396519,0,0,0,0,0,0,0,0.0220481881572098
"44",0,0.0189386311584999,0,0.00665942066581002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305052475569437,0,0,0.0409886970090436,0,0,0,0,0,0.0253902044352417,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0483170687674379,0.0945511390614085,0.242858722836172,0.0285321063134183,0.0370678522777888,0,0,0,0,0.00287862398466799,0.0193617866939681,0,0,0,0.00103519173702459,0,0,0,0.0832668625009952,0.0369976063725204,0,0,0,0,0,0.0122325190959754,0,0,0,0.0268201510642376,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0.0082415972242548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236663996247481,0.0187460563187572,0.0147235784199637,0.00347132144646899,0.0310067757980892,0.0154063374030499,0,0.0423293731963619,0,0,0.00562740707085394,0.0147152711318915,0,0.0128646506325393,0.0330068266647056,0,0,0.0483190563805056,1,0.216099778332776,0.06340616891576,0,0.0352978811980964,0,0.0383516000769259,0.0428091922787058,0,0.0253564067973237,0.0754221751477358,0,0,0.0215841147931206,0.0461225371360262,0,0,0,0.0162322235652924,0.0223717610134612,0.0154877133593836,0,0,0.00984813721086252,0,0.0907338509985803,0,0.060320312072049,0.0187571119874928,0,0.0071859928752737,0.036084793627941
"46",0,0,0,0,0,0.0127926562605703,0,0.000851647741826659,0.00902571113476779,0,0,0.045499803528027,0,0,0,0,0.00229798469083328,0,0,0,0,0,0,0,0,0,0,0.00119824299431261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945516909597923,0.216094508989176,1,0.0838473418640017,0.00677916533111512,0.013024283708471,0,0,0,0,0.0577203580229239,0.0340669200135619,0,0,0.013240607925103,0.0497880305637331,0,0.0754970399249448,0.00857042017271146,0.0028239450078636,0.0393621228263233,0.123932857064727,0,0,0.0355296978326822,0,0.00716643930550688,0,0.0119218580293068,0,0,0,0
"47",0,0,0,0,0,0,0,0.0336102085223835,0,0,0,0.00561035407418088,0,0,0,0,0,0,0.00857951131948433,0,0,0,0,0,0.0170326645264819,0,0,0,0.0149502080598898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242859011655737,0.0634023305436704,0.0838487221256612,1,0,0.0212951925174327,0,0,0,0,0.0203591864945941,0.0389567786104978,0,0,0.00319189367100641,0.0507515723906273,0,0,0,0.074946762686046,0.0870840345852826,0.0605299742385334,0,0.00112426946186411,0,0,0,0.0151950975138901,0,0.0278230140399522,0,0.0199042847395649,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370631610155565,0.0894433752319032,0.00483912678797538,0.0457188600397493,0,0,0,0,0,0,0,0,0,0.0285361068290986,0,0.00678440663161991,0,1,0.158509972041204,0.184528732780179,0,0.0898287946062031,0.0166127292625542,0.0574533024657796,0.0558820469203506,0,0,0,0.00359290543338706,0.0166851870671232,0,0,0.0237299008862672,0.0543973054388981,0.0549905203252769,0,0,0,0,0.0437363085203669,0,0.111379813565363,0,0,0,0
"49",0,0,0,0.0303113205734088,0,0,0,0,0,0.00310057692778536,0,0,0,0.00655002162433818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686552647844388,0.0234610400118598,0,0.0108685372552888,0,0,0,0,0,0,0,0,0,0.0370693431263772,0.0352961707759216,0.0130287527887356,0.0212979067292734,0.158507038389036,1,0.098284689958646,0.0332827407640636,0.0601732691864572,0.0179825885061327,0.0866753897885276,0.0970030820826653,0,0,0.03466187056744,0.049347077107795,0.0242186855784277,0,0,0.0448887148857375,0.0285191499147931,0.01256250323637,0,0,0,0,0.0550662802663437,0.0312156713821633,0.0396087713370857,0,0,0,0.0175081153787257
"50",0.00513705948850784,0,0,0.0394713772900928,0.00979630958291123,0.00574467378079726,0,0,0,0,0.0109892435171409,0.000410274045852422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499654272177698,4.38392960508252e-05,0,0,0.0209643774143726,0.0309645415176648,0.0472742676407866,0.10631234121066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18452498155781,0.098282496027527,1,0,0.00528995131496605,0.00252138321344713,0.0316095250146564,0.0099063392827757,0,0,0,0,0,0,0.0565572549320179,3.54138033021901e-05,0,0.0479145168003337,0,0,0,0,0,0,0.0308586573924044,0,0,0,0
