"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"JPM",0.627192468632799,0,0,2.08553630271462e-08,0,9.6981274462858e-06,0,0,1.51730729104657e-08,0,0,3.26510073932286e-11,0.00378785946131421,0.0284056694160769,0,0,0,0,0.0011278658858374,0,2.48896275450801e-09,0,0,0,0,0,0,0,0.125893963536992,0,2.5853887126847e-05,0.00489066858886364,0.00307001784020622,0.146482723131195,0.00366886310310254,1.94368786332653e-07,3.05281899634234e-12,1.0491176357813e-06,0.0133929994793313,0,0,0,0,8.33315533975514e-07,8.22572656568766e-09,0,1.52014691067951e-08,0.00166098046146477,5.0523139149002e-09,0.020259964128842,0,0,0,0,2.6594266975448e-08,0,0,0,0,2.44105592597026e-06,1.62920641334486e-08,0,1.56821274919398e-05,1.68900014377359e-05,0.000174449719570948,4.11954407426323e-06,7.33985296370806e-05,0,0,0,0,2.40889202610171e-05,0.0188671483782697,1.55719673201454e-06,0,0.000948442125102214
"BAC",0,0.629788874652213,0,1.03755430558293e-08,0,9.03242852038823e-06,0,0,1.76300221212209e-08,0,0,3.64480979127756e-11,0.00273714654353645,0.0314532742048278,0,0,0,0,0.00103627569834386,0,2.41429569905181e-09,0,0,0,0,0,0,0,0.0862113351496075,0,2.14619561781366e-05,0.00334601334842868,0.00411833665812428,0.171169624552421,0.00440552147652918,2.01572708394659e-07,2.73356513106681e-12,9.85530105641856e-07,0.020327755188871,0,0,0,0,1.11822786194778e-06,7.86423298545641e-09,0,1.4043737250209e-08,0.00130012880154603,4.7114860633332e-09,0.023468174394674,0,0,0,0,2.86361807492057e-08,0,0,0,0,2.62362584351108e-06,1.81867205990191e-08,0,1.81772245508228e-05,1.74892759238408e-05,0.000169674881518176,4.60235919199318e-06,8.04147879388003e-05,0,0,0,0,5.18144111092259e-07,0.0202891531445477,1.42974816157051e-06,0,2.05525223152819e-05
"C",0,0,0.523431692598626,1.18742684838825e-08,0,1.07812563535866e-05,-0.00211527976821228,0,2.37061324432645e-08,0,0,4.63096011389361e-11,0.00169240550027368,0.0419475763127569,0,0,0,0,0.00121761316702538,-1.9627835212731e-05,6.26993031291416e-09,0,0,0,0,0,0,0,0.0508999921774856,0,4.25007737146514e-05,0.00197280950503071,0.0048660616348369,0.272786647744356,0.00621811144585052,2.34527450210034e-07,3.10219858284507e-12,2.63202404872381e-06,0.032681347989906,0,0,0,0,1.31823208724313e-06,9.40901036841164e-09,0,1.61792443217661e-08,0.00109644392267419,5.62933059743151e-09,0.0314730985644846,0,0,0,0,3.4373071384565e-08,0,0,0,0,3.1734227819728e-06,2.31073725433182e-08,0,2.43863969471553e-05,2.03558956018636e-05,0.00043783636395768,5.85319968773809e-06,9.96230249061754e-05,0,0,0,0,6.7610366712735e-07,0.0290381778705394,1.67815408879024e-06,0,2.68415930892239e-05
"WFC",-2.08553630271462e-08,-1.03755430558293e-08,-1.18742684838825e-08,0.583908352761475,-1.54580999918999e-08,-0.000833691228149436,-1.82055765002974e-08,-1.01381642606532e-08,1.1734890885353e-08,-1.86665654792781e-08,-1.420346092541e-08,-1.29869575268778e-08,0.000810120403691187,0.0379150298939977,-0.0345423760720976,-0.0111097625278467,-0.0375079464197761,-0.0516575942651943,0.00204413647824876,-0.0254161487976961,-0.00331947118119052,-0.0135542517368766,-0.0034492466393329,-0.0141384731002936,-1.17504204389292e-08,-1.68219957571652e-08,-1.06490628030306e-08,-1.17040842049941e-08,0.00671097543274975,-1.42917598167487e-08,0.00274318047976816,0.000272851555859989,0.00391156839490736,0.27011383095418,0.00606219490382158,2.79670882398519e-07,7.81366056791974e-07,1.5784075893406e-05,0.023918265660004,-2.27301355847484e-10,0,0,0,1.05913740381854e-06,-3.869717290928e-07,-2.16807886678809e-07,0.00341313016356841,0.000614917637844217,-4.54445139755709e-07,0.0321438406000944,-1.07765341770717e-08,-2.59932587454602e-07,-3.28790260491236e-07,-3.44139176312392e-07,1.38576742535966e-07,-2.78848754634275e-06,-4.22194097554586e-05,-4.09970246902324e-07,-2.8672227832982e-07,3.58997898239833e-06,1.65951088582891e-07,-5.29534495480782e-07,2.47511468276111e-05,2.46947681944614e-05,0.000199098817566163,4.56850356917355e-05,0.000127148668270398,-1.77707704845027e-06,-6.05833241992249e-10,-7.82143487761117e-09,-7.7096145012967e-09,-0.00036256296967709,0.0249163020135162,2.7561438368992e-06,-3.79874132722581e-10,1.10114282392386e-05
"GS",0,0,0,1.54580999918999e-08,0.631499268059546,1.2803688163958e-05,0,0,2.06811086576853e-08,0,0,3.82065336837597e-11,0.00270955512868734,0.0356405547678168,0,0,0,0,0.00148775931723876,0,2.55573299265334e-09,0,0,0,0,0,0,0,0.0486325683588499,0,0.00232124650549415,0.00228487657119566,0.00365653372321845,0.197124099624569,0.00458988982565726,3.02672261314106e-07,4.29420074779684e-12,2.88800957682936e-06,0.0171776496178629,0,0,0,0,9.92657796665772e-07,1.0836028620496e-08,0,2.07499204695705e-08,0.000901804447553337,0.00191476823032212,0.0275610603013577,0,0,0,0,3.19511356490868e-08,0,0,0,0,3.80221989112126e-06,1.90641375806882e-08,0,2.13448236414656e-05,2.603347955636e-05,0.000179383892172219,4.81812652051575e-06,0.000113272293081153,0,0,0,0,5.83386606588146e-07,0.0221068476755914,2.05405763450206e-06,0,2.31171994719586e-05
"MS",-9.6981274462858e-06,-9.03242852038823e-06,-1.07812563535866e-05,0.000833691228149436,-1.2803688163958e-05,0.576297677049929,-1.08232549449465e-05,-9.22977066032501e-06,-9.95599527318929e-06,-1.53501761703361e-05,-1.15053816994489e-05,-1.09551224633021e-05,0.00104814361688069,0.0417588807696371,-1.83092818402639e-06,-1.27151514832713e-06,-1.6847717465471e-06,-1.53829496338537e-06,-0.00632265899817206,-0.00010689862168496,-0.00117025384443734,-0.0114997240052438,-0.000735871588578757,-0.00958443229592855,-9.79590492812422e-06,-1.33013012187202e-05,-9.55536713170571e-06,-1.05107188832725e-05,0.017015849459588,-1.18605667144929e-05,0.000721549522943089,0.00224388794206043,0.0042480869135486,0.258088309247703,0.00595499856555796,-7.85778030991592e-06,-5.60229278529485e-06,-6.04803690290135e-06,0.0221176702098438,-1.37104624639922e-07,0,0,0,6.31139939495999e-07,0.000138832975631673,-0.000147256931373376,3.94945831641566e-06,0.000453570920053636,-8.07744620132795e-06,0.0399436758035798,-7.19113433034083e-06,-0.000129132241433974,-5.49368858408689e-05,-0.000232424097924832,-3.24408407008834e-05,-2.76016822006482e-05,-4.81733721739766e-05,-0.00027698046544424,-0.00019346041906378,-0.000362662185301124,-1.71045417229511e-05,-2.18518060949098e-05,-7.05493437794525e-05,-6.63019398453705e-05,0.000135264729738959,-7.16663212928825e-06,0.000102241879095357,-0.000139326668394162,-5.4472228969917e-07,-6.48210584802466e-06,-4.26016826220368e-06,-0.000150960541487171,0.0258793441387202,-4.92867981050395e-05,-3.47457364499684e-07,2.09233798891895e-05
"BK",0,0,0.00211527976821228,1.82055765002974e-08,0,1.08232549449465e-05,0.619487998099927,0,1.76501005832873e-08,0,0,3.41060584392026e-11,0.00174171421313685,0.0344660877337566,0,0,0,0,0.0012717486323994,-0.00574827430663996,4.3456221182173e-09,0,0,0,0,0,0,0,0.0502440236592214,0,1.59361768021753e-05,0.00194520741957756,0.00299705553450114,0.225387084087852,0.00522843743578327,0.00177932220300555,3.40900774823775e-12,1.6709525236564e-06,0.00661913876617038,0,0,0,0,8.1086347300796e-07,9.04239406229596e-09,0,1.67588433209629e-08,0.000990213039455391,5.64752998021643e-09,0.0235160914750954,0,0,0,0,2.68583403960997e-08,0,0,0,0,2.73970319648644e-06,1.70180994643942e-08,0,1.82100204369345e-05,1.88585128587082e-05,0.000303559152641835,4.30699924354228e-06,8.31742154967038e-05,0,0,0,0,1.48687322404631e-05,0.0211482979046826,1.75455203753609e-06,0,0.000585471327305302
"USB",0,0,0,1.01381642606532e-08,0,9.22977066032501e-06,0,0.612269884025977,2.17571616246356e-08,0,0,4.15417311657083e-11,0.000988566258502573,0.0353318450711069,0,0,0,0,0.00103856756080855,0,2.16477264683190e-09,0,0,0,0,0,0,0,0.0210140608784781,0,2.12364219434625e-05,0.00164867601976933,0.00431088754924551,0.231518162127835,0.0051238554672977,2.28643113011326e-07,3.09392423221195e-12,8.34442833297566e-07,0.0348437038268525,0,0,0,0,1.16846943911375e-06,7.99184887077938e-09,0,1.56484468650539e-08,0.000760677452118738,4.83017753292558e-09,0.0288460289054206,0,0,0,0,3.02910468466534e-08,0,0,0,0,3.10141849757325e-06,2.07283205756941e-08,0,2.23605713376377e-05,1.96944773430053e-05,0.00015274729046849,5.23999337104603e-06,9.68902775425953e-05,0,0,0,0,5.59983853586111e-07,0.0219479898302699,1.43113430300764e-06,0,2.22585370360066e-05
"PNC",-1.51730729104657e-08,-1.76300221212209e-08,-2.37061324432645e-08,-1.1734890885353e-08,-2.06811086576853e-08,9.95599527318929e-06,-1.76501005832873e-08,-2.17571616246356e-08,0.629675523697169,-2.45323077234848e-08,-2.01084523105874e-08,-1.66042250379624e-08,0.00376098998913007,0.0278742923600795,-1.12626078342318e-09,-8.97820774739614e-10,-1.5826125235643e-09,-2.09271791466706e-09,0.00117596567997202,-4.660159173345e-09,-1.1003167321561e-12,-2.63881370795477e-09,-3.54665454065515e-10,-2.08412278659506e-09,-2.0311508970685e-08,-1.92142490284721e-08,-2.29674663281784e-08,-2.55235206923223e-08,0.128019925924384,-3.23417966686007e-08,2.4902086517795e-05,0.00497484328226864,0.00280462065358324,0.146877141169236,0.00377635819732638,1.5309996676439e-07,-1.65349212224278e-08,9.40099666316158e-07,0.0101522134687381,-1.56048344137638e-10,0,0,0,7.62045638240777e-07,-2.73858411856832e-08,-1.35215770854555e-08,1.21072991581371e-08,0.00169959019426122,-9.85472726261642e-09,0.0189580393845902,-5.39705240505196e-09,-6.69512715606507e-09,-1.21155610529229e-08,-2.3658176940413e-08,-1.45918022589293e-08,-1.81492055436659e-09,-2.96261334014383e-09,-4.88746521299053e-09,-4.12901330421104e-09,1.79477747355754e-06,7.86879543352935e-10,-2.34963507279916e-08,-0.000747282102109165,1.5577404575185e-05,0.000160123139905691,4.1433918883095e-06,6.7116049088573e-05,-1.16080584402171e-09,-1.27607542799029e-09,-3.09916839911303e-08,-1.45799525628506e-08,4.51675532805839e-07,0.0199284585359816,1.60137420056568e-06,-9.37130717377547e-10,1.832936230275e-05
"COF",0,0,0,1.86665654792781e-08,0,1.53501761703361e-05,0,0,2.45323077234848e-08,0.459251769876418,0,5.15688147638754e-11,0.00394840518814372,0.0470005496534852,0,0,0,0,0.00180826463967726,0,3.83119673522303e-09,0,0,0,0,0,0,0,0.123243482346497,0,2.80078728411942e-05,0.00478554011532964,0.00476981848108061,0.270746889627364,0.00691541003574302,3.01071538656746e-07,4.3773992251855e-12,1.58127442102377e-06,0.0121905500549469,0,0,0,0,1.29744958901275e-06,1.31031310042239e-08,0,2.14721572835059e-08,0.00192772426991536,7.931972390703e-09,0.0328690804060509,0,0,0,0,4.10429360016046e-08,0,0,0,0,3.79354233401271e-06,2.57315931266865e-08,0,2.54055529974139e-05,2.62328570148028e-05,0.00026817013667352,6.48012380802182e-06,0.000115278346028121,0,0,0,0,7.67851859605574e-07,0.0300168062769011,2.49704295187763e-06,0,3.03893624132086e-05
