"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"JPM",0.789459086607699,0.00155143343420965,0.000189413431248818,2.4649449307374e-06,9.60498555546564e-05,5.00982911224788e-06,1.76617167191324e-07,0.0100461910309432,6.22785297929839e-06,0.000171385956471581,4.6466646409718e-07,0.000929110111978457,4.19100476914036e-05,0.00027866309477892,-3.6639075972037e-07,1.74539729555457e-07,-5.06977364610075e-07,1.417725934875e-07,0.007793029881989,4.64477715247118e-05,-1.15721542423615e-06,1.09257752647357e-07,-2.66046438145115e-06,2.70712173229403e-06,-1.59329642852928e-06,-2.69898353458659e-06,-3.25395740201852e-07,-6.06520268536365e-08,0.0346496955858689,-1.99008768803975e-06,0.000629960289362594,4.43962680762545e-05,0.000133646035277386,0.125220065812426,-2.07987697238417e-06,0.00157213807069202,4.35834292491254e-05,0.000319771078043791,-1.19890729051238e-06,-5.84602209475571e-07,-3.3692985556585e-10,0,-2.98906922654647e-11,-2.98848350838914e-08,2.92973243620824e-06,-5.31795739852756e-07,0.000986899920911578,2.14869613174519e-06,-8.0365258486077e-08,0.00010606320661101,1.45661818016066e-06,-4.03929816185286e-08,0.00155155055621281,-1.45988355126872e-07,0.00170769965086414,-5.11249134471478e-08,0.000484673622513265,-4.98436147167392e-08,5.48575582943651e-07,0.00225588507287583,-1.70205609896781e-06,6.6128375859266e-08,2.99040767093126e-05,9.41560803102698e-08,0.00068665908017283,3.94540791077989e-05,0.00316399663508031,-1.24052439245021e-08,-2.24490922799938e-08,0.0128144855017835,5.91463279608365e-07,0.000428308633430243,0.00226806402735363,4.84482349165377e-05,-2.60068620278771e-08,3.47820244244087e-05
"BAC",-0.00155143343420965,0.744361064912384,-0.00140357420521558,-0.00252119758278117,-0.00109709645152012,-0.00225186887725852,-0.00192952480058637,-0.0024959294715627,-0.00201630414728323,-0.0016034439675761,-0.00200440814861484,0.000913864006678343,-0.00174464968951473,-0.0013212467405961,-1.97266504174996e-05,-1.20242279952235e-05,-1.08720508123279e-05,-4.49180997613235e-05,0.0053522134897946,1.06208107392664e-05,-2.15835145220475e-05,-3.54475093602705e-05,-5.53270341969548e-06,-5.28557984224342e-05,-0.000799503012166458,-0.000890647204221415,-0.00128132639568563,-0.00199183114904195,0.115722080639854,-0.00183643041760303,0.00102839195209613,-0.000137214868047453,0.0011717227880551,0.0688970714019994,-0.00139922972683122,0.00195310744671335,-0.0014242220309341,-0.000966540625269164,-0.000574848205606173,-7.6944789025405e-06,-1.28325021863278e-06,0,-5.53452198608315e-08,-1.83076780009421e-05,-0.000279387935228683,-0.000149844929972624,0.000103661333583535,-0.000138188587413401,-0.00025692936740248,-0.000642327437198559,-0.000226623660721404,-0.000128778276888732,0.00077161955532348,-0.00100557654331596,0.00106879147647691,-0.000272887064972777,0.00346184134659866,-0.000103238299000836,-0.000124566966702332,0.0035489562493978,-0.000947499597895044,-0.00235941874269109,-2.47318824821933e-05,-0.000348242229210327,0.000633445284399689,-0.000958250367543646,-9.35572619911938e-05,-2.96997552608896e-05,-0.000171605043777047,0.0281644954735998,-0.00011611289604296,0.000219897039182293,0.00173606848441977,3.97064585327054e-05,-4.14592980725127e-05,-4.11563821384648e-06
"C",-0.000189413431248818,0.00140357420521558,0.727350665206169,-0.000129055766575687,-5.83722759164463e-06,-0.000168499335956718,-0.00112251282703217,-0.00251923033326268,0.000206047735786773,6.03909704925624e-05,-0.000137300952656778,0.00122497561085075,-3.35466529206735e-05,0.000687881923659201,-1.29872236240611e-06,-6.89484781423347e-05,-8.8850009901383e-07,-6.3747301916471e-06,0.00756043631586142,4.465988023577e-05,-0.000127384126015207,-0.000247514227154131,-5.14883415833345e-05,-6.88108903758363e-05,-3.40332798399081e-05,-1.88961210747336e-05,-3.17498931074456e-05,-0.00504768481667431,0.0497390346177771,-0.0128252959863122,0.00151908877767861,4.34316566003976e-05,0.000767260544445444,0.123269433477842,-2.23211853065065e-05,0.00178592615481573,1.03611636915748e-05,0.000209562667154919,0.000303169589693238,-4.74856037079808e-07,-9.92028554119112e-08,0,-4.52079127934781e-09,-3.9448537663357e-07,-0.000703264885160815,-5.44459617399462e-06,0.000739706553447242,-6.28710092023761e-07,-8.03159071095681e-06,1.68076155499051e-05,3.86792674504624e-06,-3.5751800315667e-06,0.001571429923042,-2.15578272968658e-05,0.000876030334463982,-3.36674813936657e-06,0.00064071648892697,-2.48291632264412e-05,6.26834958158185e-06,0.00140905608228682,-3.00682550897421e-05,-7.70390910723995e-05,-0.000262610916056683,-0.00795629380639958,0.00500870536232286,7.14056117521281e-05,0.000560481815300761,-1.01310883962796e-06,-2.0356659341522e-06,0.000806027059686302,-3.07801977501448e-06,0.0511386610048476,0.00345953263689299,0.0148633587994537,-2.24994434084683e-06,0.000102933935825983
"WFC",-2.4649449307374e-06,0.00252119758278117,0.000129055766575687,0.724823129724413,2.68571947713068e-06,4.82915372957619e-07,-2.68174168535267e-06,0.00086416392881357,2.96855290505526e-06,0.000184118855645222,-2.92977421528332e-06,0.000884703872703693,3.99966724401728e-05,0.000244365638852069,-9.15721914374857e-07,-5.81464988499106e-05,-8.59822285593108e-07,-3.23683645733725e-07,0.0122768995359963,-0.00118637865139254,-9.14879032081569e-08,-0.00119523598798227,6.8499920780377e-07,3.45953219164666e-06,-3.42463741015219e-06,-3.86707477150104e-06,-4.5360913808835e-06,-7.12477580078493e-06,0.0407627984512461,-5.7909907120107e-06,0.00130457827483654,5.21382742027933e-05,0.000268228729888891,0.199157869600576,-1.00262243518885e-06,0.00206312618354098,6.30139790885873e-05,0.000411724320240817,9.53438863593352e-06,-2.65997716503613e-07,-5.32567770313759e-09,0,-2.13703984645404e-10,-1.57684600441387e-07,-3.23853212843232e-06,-1.84807578630036e-07,0.000430316860032317,-1.03794179903141e-05,-7.43107156687479e-06,0.000300112979532515,1.64457662066976e-06,-3.10469992498173e-06,0.0024873833191561,-9.53961793740971e-06,0.00165614978541702,-1.91150208016805e-05,0.000871331431729668,-1.18994789250458e-06,-0.000340353054430014,0.00164388456964202,-9.31338670244399e-07,-8.62632218307453e-06,4.48888736144155e-05,-8.42535119497243e-06,0.000798676567008073,4.59879252696262e-05,0.000226662425002557,-3.3386240049933e-07,-4.03438363645869e-07,0.000468262282590507,9.16980033610651e-07,0.000625658329459159,0.00192653522373501,3.58354601136268e-05,-8.58978414531267e-08,3.7908534366024e-05
"GS",-9.60498555546564e-05,0.00109709645152012,5.83722759164463e-06,-2.68571947713068e-06,0.804017406706157,6.35796869317616e-05,-6.30464469063912e-06,9.65580058142257e-06,5.15754269521332e-06,0.000102675003322998,-2.38840936327616e-05,0.000821397642095994,-0.00018614211435041,0.00487021939325299,-0.000285329200859719,-9.76251128180266e-06,-0.000359188194690173,-0.000210020735007211,0.00607960059371348,-5.67857075783462e-05,-1.10894859131437e-06,-5.96086001040186e-05,-0.000159201860232111,-6.4716974171986e-05,-6.25977097790807e-05,-2.79881835993724e-05,-3.39444640441293e-05,-1.34451627211259e-05,0.0428537075112799,-0.000250265687477321,0.000932351194923707,4.55056294057548e-05,0.00107361518931108,0.0962873647441312,-1.51461724732293e-05,0.00150105711865668,-5.86637862827813e-05,0.000250856454934155,-0.0140264060556394,-7.82252933319031e-06,-1.86308192767949e-07,0,-3.59338680667221e-09,-5.81629909660323e-06,-0.00010052700508259,-0.000364143532617623,0.000456255493669726,1.05969111645699e-08,-6.28812258082745e-06,0.00045314978783671,4.89897106244547e-07,-7.62442316516241e-06,0.0139458342137651,-4.07732977844398e-05,0.00103161439688719,-0.000858570087470565,0.00259706337678694,-4.73075474327826e-05,-7.05195279398637e-05,0.00222402382570381,-0.000139403562100583,-0.000187102074471285,1.27515391443052e-05,-8.07775898738614e-06,0.000685893448179019,-0.000693731562432099,-0.00120613366673204,-0.00602883611767063,-0.00511251990601992,0.00116830328262169,-1.02653671115961e-06,0.00466629970284455,0.00231964615147744,0.000974881042703952,-7.22299056218961e-06,-0.000143000149449173
"MS",-5.00982911224788e-06,0.00225186887725852,0.000168499335956718,-4.82915372957619e-07,-6.35796869317616e-05,0.737239148908897,-7.97015518728212e-06,0.00620738681655767,-0.00119112013058148,9.81863330527645e-05,-1.72694248983333e-05,0.00102015976911921,3.9790185302509e-07,-0.0131539865729565,-7.98627941787437e-06,-3.68437537713939e-07,-8.97248052889055e-06,-1.28814339522884e-05,0.00965851011803214,-9.5154519288134e-05,3.03355196168269e-06,-6.76922412320309e-07,1.74995589592424e-08,-0.000140130162338771,-1.0366200450043e-05,-1.36528591538744e-05,-1.3591260625494e-05,-2.35815144299548e-05,0.0418765591089781,-1.32362598852978e-05,0.000312562640429541,-0.000152052092292029,0.00210098832500657,0.162051482355771,9.58645864790526e-06,0.00351253120774455,5.79619690034768e-05,0.000476410994563716,2.52220237745577e-05,-1.35249643111677e-05,-7.66254369279598e-07,0,-9.00671302160684e-10,-1.41516102601322e-06,-1.71884047267954e-05,-1.8727990176121e-05,0.0023682883698649,3.30561528433802e-06,-1.66940771584855e-05,8.27198186474475e-05,4.71113024904308e-06,-2.19633919471348e-06,0.00576445665328868,-7.61580763776269e-05,0.00106950665449247,-5.34231670361027e-06,0.00801753084326936,-3.26618123409708e-06,-5.16388675246308e-06,0.00155692895652983,-8.03037723446246e-07,-6.60647590059201e-07,3.31876584125916e-05,3.11833181894342e-07,0.00256348542242034,9.85206677721259e-05,0.00172485342782698,-2.07169826998258e-06,-0.000101224836758753,0.00349417680025616,1.0042137980126e-05,0.000400944680707253,0.00302382993348327,3.96514359934262e-05,-1.6634322249645e-06,4.39626021729544e-05
"BK",-1.76617167191324e-07,0.00192952480058637,0.00112251282703217,2.68174168535267e-06,6.30464469063912e-06,7.97015518728212e-06,0.759035285994491,1.22761010267038e-05,1.43471239112593e-06,2.64326899854098e-05,6.84108603069671e-07,0.00150720068739045,5.76433908316324e-06,0.000442307513449136,-2.68779355134072e-07,1.11047366638357e-06,-3.06360144250245e-07,4.91404794689398e-08,0.00870918366425941,-0.00391444477628355,8.21696508030443e-07,6.54157963629971e-07,-9.51945872908191e-07,0.000148410798567031,-1.0009263873163e-06,-2.08996676641957e-06,-4.55605473676096e-07,-5.4552015291342e-07,0.0644632464982811,-8.04313440430952e-07,9.03967675216887e-05,4.63063136345525e-05,0.000785872321531933,0.145618461875404,3.35201986941733e-06,0.00224683908571957,5.94469720039079e-05,0.000404559578537811,9.38866312543432e-06,-1.65870528879434e-07,-4.99768107680414e-10,0,-3.20099971345366e-11,-1.06246960931942e-08,1.02422943967449e-06,-1.8220217885726e-07,6.09091823393699e-05,-5.50075363368037e-06,-6.87709124185302e-06,2.13320837922828e-05,4.7382444237667e-06,-9.63478235906213e-08,0.00183551792030167,-8.97114836987832e-08,0.00139507674760378,-1.20683689167495e-07,0.00288671259523424,-8.16295032079028e-08,6.54833311960421e-07,0.000198492717981552,-3.9115724275014e-07,1.61730419101597e-06,3.41427819429136e-05,1.42980797829065e-06,0.00270329672927109,3.0771256151929e-05,0.000730618468262701,-2.65899284684687e-08,-1.64832751997247e-08,0.000369392497969747,3.87638762830822e-06,0.0001414815508931,0.00271352628214308,5.48256296131096e-05,-9.60964985346888e-09,3.38614698415962e-05
"USB",-0.0100461910309432,0.0024959294715627,0.00251923033326268,-0.00086416392881357,-9.65580058142257e-06,-0.00620738681655767,-1.22761010267038e-05,0.744165319910196,-0.000494057590675076,-0.0160454769807859,-2.1672383420015e-05,-0.00322770315785462,-0.00831361417615072,6.3038910156548e-05,-6.36088508314735e-05,-8.8136020050496e-06,-4.15471881788356e-05,-0.000117551921656057,0.0112444997396092,2.9202637153913e-05,-7.87612860142252e-05,-1.30634070433594e-05,-0.000146361622744783,-1.37009563314119e-05,-8.14520113644446e-05,-9.26805655185192e-05,-7.89819616409531e-05,-0.000137733568219998,0.0232296523921248,-0.000131289742939069,-0.000734074491438976,2.18593969243989e-05,0.00114769484924918,0.189037624991931,-9.92227417211134e-05,0.00146077297971192,-0.000113708441672949,0.000182158881936129,-0.00717031627622033,-2.5610453789023e-05,-2.91453600850962e-06,0,-4.51630556158509e-07,-9.09739566931852e-06,-0.000197659002163315,-4.28916072844948e-05,7.4543585263802e-05,-3.26638838341862e-05,-3.47499505175092e-05,3.57445272712888e-05,-2.22225887998359e-06,-1.53688425259622e-05,0.00272257908467513,-1.06728020402882e-05,0.000968780231271275,-0.000224600186810009,0.00462468735502155,-2.47195418476807e-05,-1.20022680595233e-05,0.0065854843409021,-0.00181336459929478,-0.00275678535754151,3.03884822483205e-05,-3.18583494436121e-06,0.000355368175117112,-9.99264542173337e-05,0.000104491694343768,-4.32269945736165e-05,-8.33026712699552e-06,0.000163034206943471,-0.0002176398380432,6.25493562154887e-05,0.00328233773676195,0.000789056330476508,-1.58368602954205e-06,-0.00442391622219743
"PNC",-6.22785297929839e-06,0.00201630414728323,-0.000206047735786773,-2.96855290505526e-06,-5.15754269521332e-06,0.00119112013058148,-1.43471239112593e-06,0.000494057590675076,0.774773794611134,-0.00037047418907439,-1.16006805510334e-06,0.000748576904956415,-0.00040512481661412,0.00184467663712036,-0.0003068416881068,-6.68961543581879e-05,-0.000350244992837958,-0.000156260585588835,0.00988931946435029,-0.000373920825570907,-7.42902914148677e-06,1.77222154938224e-07,-1.626071788153e-05,-1.07146739358128e-05,-1.02319807493839e-05,-1.7820266894495e-05,-6.47892447472826e-06,-2.08933658112421e-06,0.0311682434167221,-5.76366262303364e-05,0.000318610091345729,-0.000282740619727847,0.000431850628882692,0.158207820361379,-1.31810118048611e-05,0.00168273904882226,2.8904339476267e-05,0.000310197569755196,0.000361060126706069,-4.18334359135039e-06,-2.10050397770118e-07,0,-1.4552832407276e-08,-1.49271676504894e-06,-0.012713592104091,-0.0120070636659029,7.94918391557958e-05,5.50130447685292e-07,-3.95745784485823e-06,-0.00018020549206191,-1.14264435088818e-06,-9.40307487108498e-07,0.00220890790564999,-2.92577136227002e-06,0.00169888892646051,-3.36619971086363e-05,0.000990515343540943,-2.7110849634026e-05,-5.03814681678179e-05,0.000670422874975955,-1.3514797098044e-05,-6.92386943328709e-06,3.69162248446601e-05,-9.27756076470376e-06,0.000782071848587502,5.34091948796727e-05,0.00109301679867438,-1.15816684829746e-05,-2.88087160750867e-06,0.00107090886768292,-2.58405804498358e-06,-0.00275035104644839,0.00308837229520639,0.000728444517919502,-3.04086267955962e-05,4.3713644291364e-05
"COF",-0.000171385956471581,0.0016034439675761,-6.03909704925624e-05,-0.000184118855645222,-0.000102675003322998,-9.81863330527645e-05,-2.64326899854098e-05,0.0160454769807859,0.00037047418907439,0.676400388775177,-6.58959663390967e-05,-2.88789589043868e-05,-0.000602203873847573,-4.94051647037094e-05,-0.000473609227407808,-0.000113653701200413,-0.000523543503615706,-0.00141970194969552,0.009155987801937,-0.000186650790323104,-0.00262523389070919,-0.000180718491943034,-0.00180322501070152,-0.000245449649588163,-0.000817730831017705,-0.00130487589532821,-0.000307018333958201,-5.74625642700083e-05,0.0104220024734266,-0.000990062699803979,-0.0151565567848742,2.69415353193727e-06,0.00159787312011104,0.142482841891159,-0.000903374926267585,0.000374060984883589,-0.00156957548954245,-0.000791524408715328,-0.0482242771015117,-0.000217572445425547,-5.7678377655283e-07,0,-1.50685252426874e-05,-4.18662673115868e-05,-0.000909805919863999,-0.000375447715751013,0.0232606189845259,-0.000290303468053069,-0.0001208007018917,0.000153221437947953,-5.7094100897402e-06,-0.000168711764744842,0.00322611191890045,-9.67101038514985e-05,0.00185438118597926,-0.00510993844663961,0.00200293567324477,-0.000225074338471444,-0.000133451569840245,-0.0198492498224748,-0.000820078632507516,-0.000451718069692931,-6.21910559300266e-05,-2.46089110858182e-05,-0.000166349469131446,-0.000191382525238916,0.00947128642578423,-0.00174648882052043,-0.000201010573168502,-0.00465240283192293,-0.00697725897877961,0.068013800784903,0.00404443116248525,0.00235318147467426,-1.41938748217351e-05,-0.00031670519012151
