"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"JPM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BAC",0,0.996946327479308,1.47854834808906e-15,0,0,0,3.31332291734465e-12,0,0,4.44953470517187e-11,3.56198436735068e-09,0,1.87906570155718e-15,3.79204021482087e-15,2.05705902204701e-14,0,0,0,4.6446984855881e-11,0,1.20724452084296e-13,8.04558335427452e-13,0,0,0,0,0,0,0,0,1.51887572069908e-08,6.30959672222029e-14,7.65836259565881e-16,6.44462606524188e-15,0,0,0,5.60811313247751e-09,0,0,0,0,0,0,0,3.24872505177786e-19,0,0,0,7.79110964857887e-09,0,0,4.45565989581716e-06,0,0,2.03087133001224e-08,5.87801394389381e-09,0,0,0,0,1.5758074004646e-09,8.72304453290748e-11,5.11445157270875e-10,5.6898009863388e-06,0.00303678100322489,2.52832965898509e-08,0,6.39963611192578e-13,1.25084936682304e-06,3.10156984903607e-15,8.91555736953026e-15,5.40931033375459e-06,0,3.31087242286383e-13,6.15169321760095e-12
"C",0,0,0.999394023174975,0,0,0,6.99465250086668e-13,0,0,8.77999878829174e-12,7.51950715071318e-10,0,4.60206154334966e-16,8.02656249647536e-16,7.01855404737748e-15,0,0,0,4.12906148844767e-11,0,2.54857619300178e-14,2.74510167231195e-13,0,0,0,0,0,0,0,0,5.18224399174758e-09,5.60959303597553e-14,7.61015046597255e-16,5.72964185931772e-15,0,0,0,1.10661518284347e-09,0,0,0,0,0,0,0,6.41051344694223e-20,0,0,0,7.74205225445106e-09,0,0,8.79208531927961e-07,0,0,4.00739606192685e-09,1.15987473013957e-09,0,0,0,0,3.10944582257604e-10,1.72995661161261e-11,1.00892223137945e-10,1.12273415520788e-06,0.000599229701357005,4.98900060733913e-09,0,3.40555110952259e-06,2.46822570238284e-07,6.12014094147491e-16,3.04266439538005e-15,1.06738660130356e-06,0,6.53314510123014e-14,1.22004602684841e-12
"WFC",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GS",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MS",0,0,1.5288639885407e-16,0,0,0.999684240968128,3.42607673078926e-13,0,0,4.60095429770114e-12,3.68320023760179e-10,0,1.94301112095908e-16,3.92108498516853e-16,2.12706163121084e-15,0,0,0,4.80275958606488e-12,0,1.24832757458716e-14,8.31937803931171e-14,0,0,0,0,0,0,0,0,1.57056371910115e-09,6.52431503053962e-15,7.91897999062558e-17,6.66393948056781e-16,0,0,0,5.79895965051699e-10,0,0,0,0,0,0,0,3.35928057188833e-20,0,0,0,8.05624448323191e-10,0,0,4.60728793123612e-07,0,0,2.09998276067766e-09,6.07804530340457e-10,0,0,0,0,1.62943280857877e-10,9.0198935151735e-12,5.28849857412895e-11,5.88342737741351e-07,0.000314012397559782,2.61436981196968e-09,0,6.61741849966109e-14,1.2934163123555e-07,3.20711761388354e-16,9.21895764697871e-16,5.593391506478e-07,0,3.42354284492026e-14,6.36103800129071e-13
"BK",0,0,1.9413696823263e-16,0,0,0,0.999599045425017,0,0,5.84234650712888e-12,4.67697148262498e-10,0,2.46725863839154e-16,4.97904036532181e-16,2.70096816605234e-15,0,0,0,6.09860126327396e-12,0,1.5851412062028e-14,1.05640452142163e-13,0,0,0,0,0,0,0,0,1.99432049631499e-09,8.28465284889416e-15,1.00556150082541e-16,8.46194963672349e-16,0,0,0,7.36358795741724e-10,0,0,0,0,0,0,0,4.26565443726398e-20,0,0,0,1.02299150940715e-09,0,0,5.85038903034608e-07,0,0,2.66658309407813e-09,7.71797423987874e-10,0,0,0,0,2.06907316652936e-10,1.14535680998567e-11,6.71539840940305e-11,7.47084608198622e-07,0.000398736678387612,3.31975789173474e-09,0,8.40287674168423e-14,1.64239542186483e-07,4.07243610282892e-16,1.17063421027908e-15,7.10255508236712e-07,0,4.34725543612109e-14,8.07732173456351e-13
"USB",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PNC",0,0,4.70244191259473e-22,0,0,0,1.05378417801618e-18,0,0.999999999028796,1.41515010423485e-17,1.13286958811225e-15,0,5.97626538418033e-22,1.20603758838627e-21,6.54236337584565e-21,0,0,0,1.47722087398924e-17,0,3.8395749729114e-20,2.5588536502924e-19,0,0,0,0,0,0,0,0,4.83070090894832e-15,2.00673262504309e-20,2.43570021218572e-22,2.04967796686269e-21,0,0,0,1.7836296174433e-15,0,0,0,0,0,0,0,1.03323918123619e-25,0,0,0,2.47791968415844e-15,0,0,1.41709818751872e-12,0,0,6.45907485790331e-15,1.86947008992346e-15,0,0,0,0,5.01176899335004e-16,2.7743164618181e-17,1.62662326643058e-16,1.80960999125006e-12,9.65831539252175e-10,8.04121378420534e-15,0,2.03536915901121e-19,3.97825779352661e-13,9.8643727625123e-22,2.83554411344122e-21,1.72040147787897e-12,0,1.05300481168919e-19,1.95651228160778e-18
"COF",0,0,2.19192558267671e-16,0,0,0,4.9119511550523e-13,0,0,0.999547297670019,5.28058799699132e-10,0,2.78568650669881e-16,5.62164231433307e-16,3.04955891454498e-15,0,0,0,6.88569531563741e-12,0,1.78972175864388e-14,1.19274557403448e-13,0,0,0,0,0,0,0,0,2.25171030315627e-09,9.35388179201741e-15,1.13534068172573e-16,9.55406075252526e-16,0,0,0,8.3139429708268e-10,0,0,0,0,0,0,0,4.81618579553249e-20,0,0,0,1.15502023171789e-09,0,0,6.6054484629947e-07,0,0,3.01073605684374e-09,8.71406684509388e-10,0,0,0,0,2.33611065807472e-10,1.29317817000843e-11,7.58209716853042e-11,8.43504397973457e-07,0.000450198194638564,3.74821051210958e-09,0,9.48736382660841e-14,1.8543652838664e-07,4.59803043123171e-16,1.32171790711831e-15,8.01922082596648e-07,0,4.9083183340156e-14,9.11979223260817e-13
