"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0.127283364534378,0.007826485671103,0.190307408571243,0.461195260286331,0,0.0467701107263565,0,0
"2",0,1,0.589650690555573,0.0923557952046394,0,0.09713064879179,0.122501835227013,0,0,0.180840134620667
"3",0.127283364534378,0.589650690555573,1,0,0.0143977189436555,0,0.160293206572533,0.0382497794926167,0.0910766050219536,0.106813751161098
"4",0.007826485671103,0.0923557952046394,0,1,0,0.31355556845665,0.150154501199722,0.00827820599079132,0.250890374183655,0.158695787191391
"5",0.190307408571243,0,0.0143977189436555,0,1,0,0.243032768368721,0.0092428345233202,0,0.238258615136147
"6",0.461195260286331,0.09713064879179,0,0.31355556845665,0,1,0.102206990122795,0.0216564070433378,0.0557217858731747,0
"7",0,0.122501835227013,0.160293206572533,0.150154501199722,0.243032768368721,0.102206990122795,1,0.357852280139923,0,0.0256459787487984
"8",0.0467701107263565,0,0.0382497794926167,0.00827820599079132,0.0092428345233202,0.0216564070433378,0.357852280139923,1,0,0
"9",0,0,0.0910766050219536,0.250890374183655,0,0.0557217858731747,0,0,1,0
"10",0,0.180840134620667,0.106813751161098,0.158695787191391,0.238258615136147,0,0.0256459787487984,0,0,1
