"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1,0.0879688288253023,0.0839618264702862,0.102712565577615,0.083632110944146,0.118816316363485,0.060891878978241,0.0713172308183923,0.11867587606784,0.0734609668659722,0,0,0,0,0,0
"2",0.0879644202306245,1,0.115071046288235,0.108623401645566,0.0852936744810227,0.0978589987216644,0.0829771374885364,0.0750161516107407,0.0916759511515981,0.0879197886421596,0,0,0,0,0,0
"3",0.0839555117577216,0.115067511631864,1,0.107836695156443,0.0989049301058239,0.0860298905724472,0.0906649008703899,0.0802359596901137,0.091184347313559,0.0932399757516779,0,0,0,0,0,0
"4",0.102704785322896,0.10861608856774,0.107835487805486,1,0.0972651340892928,0.0900439600643806,0.0929473703756386,0.0816622899282291,0.0710957527293488,0.0894573572884235,0,0,0,0,0,0
"5",0.0836224898505203,0.085289711411667,0.0989099913389162,0.0972756682499795,1,0.0628561173588109,0.123122120824712,0.0730019309929113,0.0594714926542839,0.0862346465242601,0,0,0,0,0,-0.00393684603577605
"6",0.118807272269173,0.0978516808480335,0.0860284508217122,0.0900478248831803,0.0628529854631042,1,0.0646843605307123,0.0761365863669917,0.0618366667363182,0.0685730368971053,0,0,0,0,0,0
"7",0.06088445206229,0.0829706739133604,0.0906620820045725,0.0929482804669544,0.123119247701123,0.0646849468571846,1,0.102875012699747,0.0644039957353817,0.118372550821382,0,0,0,0,0,-0.00583842598283908
"8",0.0713243341684589,0.0750262743150414,0.0802445455300442,0.0816659766287815,0.0729996847597229,0.0761311005199766,0.102868410864893,1,0.0767163921056037,0.091992101295704,0,0,0,0,0,0
"9",0.11867383384772,0.091670785634223,0.091178031036311,0.0710911525044633,0.0594706158202372,0.0618373309200633,0.0644058865045555,0.0767222004706674,1,0.0816172142871844,0,0,0,0,0,0
"10",0.0734628789369786,0.0879180338750564,0.0932355602155052,0.0894533838357022,0.0862354930561833,0.0685746584618853,0.118374691260719,0.0919942820891292,0.0816191529611043,1,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,1,0.0790082309730074,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0.0790082309730074,1,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"16",0,0,0,0,-0.00393682591994183,0,-0.00583841966942693,0,0,0,0,0,0,0,0,1
