"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0.104205526411533,0.179502636194229,0,0.213560849428177,0,0.0161388218402863,0.32330784201622,0
"2",0,1,0.316586166620255,0.175401598215103,0.00116105377674103,0.112609632313251,0.178104788064957,0.208423122763634,0.0337525904178619,0.0350081548094749
"3",0.104205526411533,0.316586166620255,1,0.267548024654388,0.0622641295194626,0.108530059456825,0,0.0230974555015564,0.0554442256689072,0.107038572430611
"4",0.179502636194229,0.175401598215103,0.267548024654388,1,0.122505962848663,0.0943341851234436,0,0,0,0
"5",0,0.00116105377674103,0.0622641295194626,0.122505962848663,1,0.076620802283287,0.305582344532013,0.0189721062779427,0.140905886888504,0
"6",0.213560849428177,0.112609632313251,0.108530059456825,0.0943341851234436,0.076620802283287,1,0,0.0430340468883514,0,0.0823316723108292
"7",0,0.178104788064957,0,0,0.305582344532013,0,1,0.0293745845556259,0,0.359817355871201
"8",0.0161388218402863,0.208423122763634,0.0230974555015564,0,0.0189721062779427,0.0430340468883514,0.0293745845556259,1,0,0.0654696300625801
"9",0.32330784201622,0.0337525904178619,0.0554442256689072,0,0.140905886888504,0,0,0,1,0.0543773248791695
"10",0,0.0350081548094749,0.107038572430611,0,0,0.0823316723108292,0.359817355871201,0.0654696300625801,0.0543773248791695,1
