"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0,0.231813788414001,0.0901514887809753,0.340654939413071,0,0.035420261323452,0.336794346570969,0.00983602553606033
"2",0,1,0.332929819822311,0.232664957642555,0.00050218403339386,0.180313795804977,0.00126327574253082,0.0256617367267609,0.101671285927296,0.0845321640372276
"3",0,0.332929819822311,1,0.181133016943932,0.167005151510239,0.0625850707292557,0.00111503154039383,0.0867277085781097,0.117767333984375,0.127975583076477
"4",0.231813788414001,0.232664957642555,0.181133016943932,1,0.0942208543419838,0.0241160243749619,0.0711532160639763,0.0792785584926605,0,0.0631691366434097
"5",0.0901514887809753,0.00050218403339386,0.167005151510239,0.0942208543419838,1,0,0.375906318426132,0,0,0
"6",0.340654939413071,0.180313795804977,0.0625850707292557,0.0241160243749619,0,1,0,0.0399240329861641,0,0
"7",0,0.00126327574253082,0.00111503154039383,0.0711532160639763,0.375906318426132,0,1,0.237114727497101,0,0.354714334011078
"8",0.035420261323452,0.0256617367267609,0.0867277085781097,0.0792785584926605,0,0.0399240329861641,0.237114727497101,1,0.0300197154283524,0.0874774754047394
"9",0.336794346570969,0.101671285927296,0.117767333984375,0,0,0,0,0.0300197154283524,1,0.0504391565918922
"10",0.00983602553606033,0.0845321640372276,0.127975583076477,0.0631691366434097,0,0,0.354714334011078,0.0874774754047394,0.0504391565918922,1
