"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0.268403865496236,0.373139913380298,0.351142000751653,0.319876448922026,0.535547182701829,0.390390255417626,0.863408484850741,0.56508582622768,0.301862004939816
"2",0,0,0,0.423955664628261,0,0.411845328893163,0,0,0.375218117675103,0
"3",0,0.705798609761457,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
"5",0,0,0.267868573079006,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0
"7",0,0,0.343358174547756,0.281889172912534,0.649841057632971,0,0,0,0,0.665861995190211
"8",0,0,0,0,0,0,0.559366093866515,0,0,0
"9",0,0,0,-0.0631619571206847,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0
