"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"43",0,0.0358159626439797,0,0,0,0,0,0,0,0.00326381303484042,0,0,0.0115004963630665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0.0229828498895446,0,0,0,0,0,0,0,0,0,0,0.0876459225967796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070417735362369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179000615353965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0.0413658868361346,0.0273933237173014,0.0382169541503608,0,0,0.0622607033481088,0,0.0111109101766995,0,0,0,0,0,0,0,0,0,0.078684255759488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303001915607288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133745205851683,0,0,0,0,0,0,0,0,0,0.00418967583683521,0,0,0,0,0.0610708037701559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112098763434443,0,0,0,0,0,0,0,0.0110571032198112,0
"47",0,0,0.0203849123230412,0,0.0636850738199912,0.00182354581127331,0.0293323545818689,0.00393284605959125,0,0,0,0.025887160302718,0,0.0649841451825636,0.0061423198359041,0.0538440856718657,0.0361456427428091,0,0,0.00813082309771815,0,0.121662505849199,0,0,0,0,0.0478510385669472,0,0,0,0,0.0220386073244903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0526461906575433,0,0.0247865204350818,0,0,0.0326872695658705,0.0228935155029141,0,0,0,0.0176085487574988,0,0,0.0706708738464012,0,0,0,0,0.0214253372243965,0,0,0,0,0,0,0,0.0167836258166833,0,0,0,0,0,0,0,0,0.00161294113656975,0,0,0,0,0,0,0,0,0.0112389206376719,0,0,0.0107064474085047,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0.0886005470359374,0,0,0,0,0,0,0.0512546743394436,0,0.0320959373078729,0.0423997243060839,0.015746467333464,0,0,0.00225069792806226,0.0303493721669375,0,0.030274567772552,0,0,0,0,0.0294317665594409,0.00835854408063604,0,0,0,0.041825683540623,0,0,0,0,0.0953360239053674,0,0,0,0,0,0,0,0,0,0.0526462551376617,1,0,0.00288197933880524,0,0,0,0,0,0,0,0,0,0,0.15122742509474,0,0,0,0,0,0,0,0,0,0.0673996705230108,0,0,0,0,0.0274870294181665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0.12112488023021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694472107527347,0.123572768111032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0773165772187731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708038717209481,0,0,0,0,0,0,0,0,0,0,0,0.0163733978818434,0,0,0.0013007996182884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0,0,0,0.0403632480585848,0.0172580403502682,0,0,0.0491421755579783,0.000936384339792553,0,0,0,0,0.00349031895009485,0.079379150750752,0,0,0.00442655072709867,0,0,0,0,0,0.068237703853235,0,0,0.0375981323214404,0,0,0.0160708011760521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247864363912333,0.00288241817824718,0,1,0.0634044926512405,0,0,0.0805252571728658,0,0,0,0.000269721065780655,0.0229006618806953,0,0,0,0,0,0.14362350046114,0,0,0,0,0,0.0121595444521948,0,0.0112613767580241,0,0,0.00979797076120709,0,0.0425163613083917,0,0,0,0,0,0.0134897305377623,0.0388976544329495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0.0265969974289711,0,0,0,0,0,0,0,0,0,0,0.122890015930039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349050466502633,0,0,0,0,0,0,0,0,0,0.068986331092157,0,0,0,0,0,0,0,0,0,0.063404212590445,1,0,0,0.0153737365756361,0,0,0,0.0404334584991057,0.110687758355061,0,0,0,0,0,0.10877736806096,0,0,0,0,0.0513784593445141,0.00887870103216238,0,0.0385703655437083,0,0,0.0192932811458377,0,0.0599654322594502,0,0,0,0,0,0.0869401763642812,0.0779895823289223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207378589352904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
