"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1,0.0480260370387377,0.1153425088097,0.142480978766442,0.0644267878497869,0.159313241680779,0.0133563047404334,0.044415494325851,0.201665447796203,0.0514309865786254,0,0,0,0,0,0
"2",0.0480261617468672,1,0.179358918957164,0.158151480713514,0.0773774847633913,0.130219002053902,0.129979900173424,0.112028473716099,0.0596443159273969,0.095125245261648,0,0,0,0,0,0
"3",0.115342301633178,0.179359531838507,1,0.181176394455722,0.0866308391094655,0.107817264920001,0.0733103319875379,0.0634737592377075,0.099330237180527,0.0959017121600875,0,0,0,0,0,0
"4",0.142478627361027,0.158149321815099,0.181175073820921,1,0.106985563321973,0.121359803069068,0.0699262802776283,0.0322526904904891,0.0449453558562774,0.0511845711244521,0,0,0,0,0,0
"5",0.064425996967326,0.077379682972394,0.0866326219148099,0.106989535911475,1,0.0831599996188713,0.172424813234829,0.0462366459855505,0.110560949972079,0.0798177764704623,0,0,0,0,0,0
"6",0.159311014006542,0.130217773941159,0.107816649089993,0.12136066115383,0.0831610959924553,1,0.0590389127372588,0.0727688404154095,0,0.0888181749070788,0,0,0,0,0,0
"7",0.0133560738196313,0.129979939986767,0.073310510752366,0.0699259748057317,0.172425311289871,0.059039112796235,1,0.089352918537401,0.065926883809298,0.200345910193827,-0.0123954849070434,0,0,0,0,0
"8",0.0444163809370888,0.112029606091362,0.0634741944276748,0.0322524136151308,0.0462368069045022,0.0727685329556896,0.0893524671177511,1,0.0350772532103985,0.0659812663912643,0,0,-0.00523841978382795,0,0,0
"9",0.201666070714231,0.0596449569373896,0.099331497165062,0.0449462950007979,0.110562761254661,0,0.0659280506505777,0.0350780265113706,1,0.0750431005590939,-0.0203782881449849,0,0,0,0,0
"10",0.0514323685166709,0.0951263122385908,0.0959030271879052,0.0511848597797349,0.0798184799804352,0.0888183189682902,0.200345924807068,0.0659807149341169,0.0750418815188927,1,0,0,0,0,0,0
"11",0,0,0,0,0,0,-0.0123922234847384,0,-0.0203768686555401,0,1,0,0,0.0830331615204176,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,1,0.173670376379797,0,0,0
"13",0,0,0,0,0,0,0,-0.00521308635249381,0,0,0,0.173670387549811,1,0.186605817542114,0.181005330178002,0.0337585255167993
"14",0,0,0,0,0,0,0,0,0,0,0.0830329016680161,0,0.186605738314378,1,0.0324190616113049,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0.181005316977554,0.0324190468036458,1,0.038111062612415
"16",0,0,0,0,0,0,0,0,0,0,0,0,0.0337585236064048,0,0.0381110624875884,1
