"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0.327490457953276,0.197792470730181,0.270889998998295,0.274617671864838,0.553363410118401,0.29421638516979,0.155410536860607,0.840330494543247,0.648987863660245
"2",0,0,0.795725034843687,0.486912609406365,0,0.432389152341949,0.686648626476546,0.103640104170063,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0.411699195879156,0,0,0.689585254700546,0,0
"8",0,0,0,0,0,0,0,0,0,0
"9",0,0.161672257738298,0,0.236771714886,0,0,0,0,0,0.275995196925348
"10",0,0.515587452559869,0,0,0.282246472142657,0,0,0,0,0
