"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0.22274048556176,0.159339457638355,0.331611562530234,0.318479076829365,0.508964071241459,0.859192422495392,0.467281431361503,0.274680166488919,0
"2",0,0,0.335088480908099,0,0,0,0,0.471344432262831,0,0.124125564713806
"3",0,0,0,0,0,0,0,0,0.315644481436862,0.314874990563206
"4",0,0.403577793063075,0.172582049425634,0,0,0.467736168053313,0,0,0.318232778639866,0.261452548660612
"5",0,0,0.14568553846844,0,0,0,0,0,0,0.261236511015823
"6",0,0,0,0,0,0,0,0,0,0
"7",0,0.357226694128616,0.200760765153913,0.64434491571062,0.646967485469417,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0
