"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,-1.48075427665383e-05,0.114410630815669,-3.71560615298638e-05,0.116745773240026,0.416745089689471,1.37106449808746e-05,0.245045384141391,0.162379377388468,4.36018490009161e-16
"2",-1.48075427714701e-05,1,0.354347842123848,0.140480013142299,0.0710223928559717,0.178430464912285,0.0657920615135669,0.115992536159,0.0129449064444615,0.0857237523768344
"3",0.114410630815667,0.354347842123847,1,0.121379036296868,0.21047666151001,0.0463240014700554,0.143100282315902,0.0868313186732959,0.161063748555958,0.12529472226519
"4",-3.7156061524666e-05,0.140480013142299,0.121379036296869,1,-0.000135277734168047,0.270776460832795,0.224310828976016,0.0589699670495136,0.147200648842599,0.178106713526091
"5",0.116745773240027,0.0710223928559715,0.210476661510009,-0.000135277734167063,1,0.0546396706930573,0.240880228722641,5.91308801294561e-07,-5.31239715841991e-16,0.154463831393889
"6",0.416745089689473,0.178430464912283,0.0463240014700544,0.270776460832796,0.0546396706930574,1,-0.0909035661234179,4.87510453865774e-06,0.081075154446862,-0.0270352396964297
"7",1.37106449828802e-05,0.0657920615135668,0.143100282315901,0.224310828976016,0.24088022872264,-0.0909035661234188,1,0.136550932015399,7.8515322356129e-16,0.300076929999437
"8",0.245045384141388,0.115992536158999,0.086831318673295,0.058969967049515,5.91308801724002e-07,4.87510453879237e-06,0.136550932015399,1,0.0414253598442288,-1.53328984757278e-16
"9",0.162379377388468,0.0129449064444615,0.161063748555958,0.147200648842601,-2.79599850443153e-16,0.0810751544468626,4.61854837388994e-17,0.041425359844227,1,-1.9620671616074e-16
"10",-2.29300560482906e-16,0.0857237523768346,0.12529472226519,0.178106713526092,0.154463831393889,-0.0270352396964297,0.300076929999436,-7.93992873082167e-16,4.44577151421616e-17,1
