"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0.12694363296032,0.00699025904759765,0.189300909638405,0.460733830928802,0,0.0454141311347485,0,0
"2",0,1,0.589659929275513,0.0921944081783295,0,0.0967741012573242,0.119551241397858,0,0,0.179844751954079
"3",0.12694363296032,0.589659929275513,1,0,0.0140098799020052,0,0.161099895834923,0.0365012064576149,0.089515320956707,0.105939999222755
"4",0.00699025904759765,0.0921944081783295,0,1,0,0.313650280237198,0.150678798556328,0.00752112315967679,0.249525025486946,0.157513529062271
"5",0.189300909638405,0,0.0140098799020052,0,1,0,0.244021162390709,0.00966303981840611,0,0.237016543745995
"6",0.460733830928802,0.0967741012573242,0,0.313650280237198,0,1,0.103785559535027,0.0200712159276009,0.0541367940604687,0
"7",0,0.119551241397858,0.161099895834923,0.150678798556328,0.244021162390709,0.103785559535027,1,0.357364118099213,0,0.0256361793726683
"8",0.0454141311347485,0,0.0365012064576149,0.00752112315967679,0.00966303981840611,0.0200712159276009,0.357364118099213,1,0,0
"9",0,0,0.089515320956707,0.249525025486946,0,0.0541367940604687,0,0,1,0
"10",0,0.179844751954079,0.105939999222755,0.157513529062271,0.237016543745995,0,0.0256361793726683,0,0,1
