"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1,0,0,0.2283636033535,0.0881624519824982,0.334223389625549,0,0.0340130254626274,0.333853751420975,0.00470671802759171,0,0,0,0,0,0
"2",0,1,0.322636663913727,0.230999082326889,0.00174282491207123,0.175502151250839,0.00300324708223343,0.0242763385176659,0.101142853498459,0.0809922963380814,0,0,0,0,0,0
"3",0,0.322636663913727,1,0.175107017159462,0.164875686168671,0.058695524930954,0,0.0859704837203026,0.118045851588249,0.125350907444954,0,0,0,0,0,0
"4",0.2283636033535,0.230999082326889,0.175107017159462,1,0.0968105345964432,0.0350030288100243,0.0592115074396133,0.089335061609745,0,0.07130067050457,0,0,0,0,0,-0.0222079809755087
"5",0.0881624519824982,0.00174282491207123,0.164875686168671,0.0968105345964432,1,0,0.361839562654495,0,0,0,0,0,0,0,0,-0.0442168898880482
"6",0.334223389625549,0.175502151250839,0.058695524930954,0.0350030288100243,0,1,0,0.0320004001259804,0,0,0,0,0,0,0,0
"7",0,0.00300324708223343,0,0.0592115074396133,0.361839562654495,0,1,0.233616963028908,0,0.349090367555618,0,0,0,0,0,-0.0780819430947304
"8",0.0340130254626274,0.0242763385176659,0.0859704837203026,0.089335061609745,0,0.0320004001259804,0.233616963028908,1,0.0244782119989395,0.0858431681990623,0,0,0,0,0,0
"9",0.333853751420975,0.101142853498459,0.118045851588249,0,0,0,0,0.0244782119989395,1,0.048678033053875,0,0,0,0,0,0
"10",0.00470671802759171,0.0809922963380814,0.125350907444954,0.07130067050457,0,0,0.349090367555618,0.0858431681990623,0.048678033053875,1,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,1,0,0.255103707313538,0,-0.0368784293532372,0
"12",0,0,0,0,0,0,0,0,0,0,0,1,0.471136182546616,0,-0.272104203701019,0
"13",0,0,0,0,0,0,0,0,0,0,0.255103707313538,0.471136182546616,1,0.198341608047485,0.249281972646713,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0.198341608047485,1,0.117536075413227,0
"15",0,0,0,0,0,0,0,0,0,0,-0.0368784293532372,-0.272104203701019,0.249281972646713,0.117536075413227,1,0
"16",0,0,0,-0.0222079809755087,-0.0442168898880482,0,-0.0780819430947304,0,0,0,0,0,0,0,0,1
