"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0,0.23798243701458,0.0660450235009193,0.29696050286293,0,0,0.333677887916565,0
"2",0,1,0.348781526088715,0.280403226613998,0,0.110315591096878,0.0236207861453295,0,0.0655133873224258,0.0586118474602699
"3",0,0.348781526088715,1,0.231005862355232,0.146350368857384,0.0318000689148903,0.0255537629127502,0,0.106291361153126,0.0998856201767921
"4",0.23798243701458,0.280403226613998,0.231005862355232,1,0.0417397804558277,0.0670881196856499,0.0557324439287186,0,0,0
"5",0.0660450235009193,0,0.146350368857384,0.0417397804558277,1,0,0.341931074857712,0,0,0
"6",0.29696050286293,0.110315591096878,0.0318000689148903,0.0670881196856499,0,1,0,0.0808182209730148,0,0
"7",0,0.0236207861453295,0.0255537629127502,0.0557324439287186,0.341931074857712,0,1,0.183138564229012,0,0.332222253084183
"8",0,0,0,0,0,0.0808182209730148,0.183138564229012,1,0.0772493779659271,0.0695472285151482
"9",0.333677887916565,0.0655133873224258,0.106291361153126,0,0,0,0,0.0772493779659271,1,0.0923207849264145
"10",0,0.0586118474602699,0.0998856201767921,0,0,0,0.332222253084183,0.0695472285151482,0.0923207849264145,1
