"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.363983035087585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854056477546692,0,0,0,0,0,0,0,0.066263422369957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271117091178894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0.132473438978195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047603040933609,0.363983035087585,1,0,0,0,0.112802356481552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208516389131546,0,0,0,0,0,0,0,0,0.074882760643959,0,0,0,0,0,0,0,0.0111817643046379,0,0,0,0,0,0.116852939128876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0.0209185630083084,0.0319375991821289,0,0.114508524537086,0,0,0,0,0,0,0.341828346252441,0,0,0,0.0258318483829498,0,0.038062572479248,0,0,0,0.0204088538885117,0,0,1,0,0,0,0,0.0266264081001282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203156024217606,0,0,0.0408287644386292,0,0,0.0588789880275726,0,0,0,0,0.0340083688497543,0,0,0.0015207827091217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437136590480804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109326988458633,0,0,0.0486967116594315,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0.156942099332809,0.0283704251050949,0,0.0383784249424934,0,0,0.00294637680053711,0,0.132991001009941,0,0,0,0,0.000615552067756653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.132529452443123,0,0,0,0,0,0,0,0.00208742916584015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123594701290131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113152906298637,0,0,0,0,0.010796070098877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0.0103174448013306,0,0,0,0,0,0,0,0,0,0,0,0.353668719530106,0,0,0,0,0,1,0,0.00418059527873993,0,0,0.35196328163147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965690612792969,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112802356481552,0,0,0,1,0,0,0,0,0,0,0,0,0,0.406516134738922,0,0,0,0,0.0193351805210114,0,0,0,0,0,0,0.00423420965671539,0,0.0633940100669861,0,0,0,0,0.0397090911865234,0.00907938927412033,0,0,0,0,0,0,0,0,0,0,0,0.0742496848106384,0,0,0,0,0,0.0751789808273315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418059527873993,0,1,0,0,0.206138864159584,0.173480942845345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14169605076313,0,0,0,0,0,0,0,0,0,0,0,0,0.0672806948423386,0,0,0,0,0,0.0172248780727386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0.0138225555419922,0,0,0,0.00347816944122314,0,0.078753188252449,0,0,0,0,0.138557657599449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266264081001282,0,0,0,0,1,0,0,0,0,0.0447697043418884,0,0,0,0,0,0,0,0,0,0.0180493295192719,0.0257268846035004,0,0,0,0,0,0,0,0,0,0,0,0,0.0740554332733154,0,0.0915534943342209,0,0,0.0340828001499176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.384216845035553,0,0,0.00602290034294128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386165380477905,0,0,0,0,0,0.292712926864624,0,0,0,0,0,0,0,0,0,0,0,0.00065632164478302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35196328163147,0,0.206138864159584,0,0,1,0.192298606038094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01084965467453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173480942845345,0,0,0.192298606038094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819814205169678,0,0,0,0,0,0,0,0,0,0.384216845035553,0,0,1,0,0,0.247701019048691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175897151231766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0.0350601375102997,0,0,0,0,0,0,0,0,0,0.029576912522316,0,0,0,0,0,0,0.0577316284179688,0,0,0,0,0,0.132529452443123,0,0,0,0.0447697043418884,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0249627083539963,0,0.129604667425156,0,0,0,0,0,0,0,0,0.0422160625457764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204243645071983,0.00431405007839203,0,0,0,0,0,0.116264864802361,0,0,0,0,0,0,0.0304634943604469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.276675879955292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602290034294128,0,0,0.247701019048691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24145296216011,0,0,0,0,0,0.230654090642929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0.0603268593549728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354667007923126,0,0,0,0,0,0,0,0,0,0.406516134738922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0583965927362442,0,0,0,0,0,0,0,0.148017674684525,0,0,0,0,0,0,0,0,0,0,0,0,0.122754752635956,0,0,0,0,0,0,0,0.00575445592403412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.592166900634766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0.0284132808446884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276675879955292,0,0,0,1,0,0.211734905838966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151772081851959,0,0,0,0.108973324298859,0,0,0,0,0,0,0.0328761041164398,0,0,0,0,0,0.00293522328138351,0,0,0,0,0,0,0
"43",0,0.156677693128586,0,0,0,0,0,0,0,0.0301267206668854,0,0,0.00831243395805359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0798603892326355,0,0,0,0,0,0,0,0,0,0,0.0104072391986847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345572382211685,0.0477081090211868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0.179285526275635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211734905838966,0.0798603892326355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871927440166473,0,0,0,0,0,0.00679202377796173,0,0,0,0,0,0,0,0.0351516008377075,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0.0014725923538208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208742916584015,0,0.0193351805210114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476368963718414,0,0,0,0,0,0,0,0,0,0,0.0834348350763321,0.0289039313793182,0,0,0,0,0.00897146761417389,0,0.0705140084028244,0,0,0,0,0,0,0,0,0,0,0.114008605480194,0,0.0701254457235336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0.0394391417503357,0.0489566996693611,0.0348897129297256,0,0,0.0376473888754845,0,0.0190297663211823,0,0,0,0,0,0,0,0,0,0.116342350840569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249627083539963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033514067530632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786022692918777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923268496990204,0
"47",0,0,0,0,0.0683682262897491,0,0,0,0,0,0,0,0,0.0686571151018143,0,0.094537764787674,0.0287505686283112,0,0,0,0,0.292948424816132,0,0,0,0,0.0203156024217606,0,0,0,0,0.0180493295192719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000719219446182251,0,0.0499342083930969,0,0,0,0.00475473701953888,0,0,0,0,0,0,0.0970921516418457,0,0,0,0,0.0142600238323212,0,0,0,0,0,0,0,0.0168091654777527,0,0,0,0,0,0,0,0,0.0123869776725769,0,0,0,0,0,0,0,0,0.000348910689353943,0,0,0.0667398124933243,0,0,0,0,0,0,0,0,0,0,0
