"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0.145335510373116,0,0.129539519548416,0.424496561288834,0,0.0259924009442329,0,0
"2",0,1,0.410036951303482,0.176364749670029,0,0.0542009174823761,0.109323844313622,0.0695606768131256,0,0.256023198366165
"3",0.145335510373116,0.410036951303482,1,0.0514364615082741,0.019375741481781,0,0.11961317807436,0.0785283222794533,0.159661993384361,0.144218981266022
"4",0,0.176364749670029,0.0514364615082741,1,0,0.296112805604935,0.126195341348648,0,0.193339616060257,0.0400129035115242
"5",0.129539519548416,0,0.019375741481781,0,1,0,0.314033359289169,0.00879576057195663,0,0.188297256827354
"6",0.424496561288834,0.0542009174823761,0,0.296112805604935,0,1,0.0979054421186447,0.0356211587786674,0.0441374033689499,0
"7",0,0.109323844313622,0.11961317807436,0.126195341348648,0.314033359289169,0.0979054421186447,1,0.334834694862366,0.0150771960616112,0
"8",0.0259924009442329,0.0695606768131256,0.0785283222794533,0,0.00879576057195663,0.0356211587786674,0.334834694862366,1,0,0
"9",0,0,0.159661993384361,0.193339616060257,0,0.0441374033689499,0.0150771960616112,0,1,0
"10",0,0.256023198366165,0.144218981266022,0.0400129035115242,0.188297256827354,0,0,0,0,1
