"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0.711405756455145,0.205643278462727,0.373175509128693,0,0.367887517315007,0,0,0.531744316146922,0.128190404623945
"2",0,0,0.482037298132639,0.56282460225453,0.300835754475951,0.389682062402922,0.475933191607475,0.506081340412009,0.293472332933062,0
"3",0,0,0,0,0,0,0,0,0,0.248098327772755
"4",0,0,0.292878453157933,0,0.320934728700548,0,0,0,0,0
"5",0,0,0,0,0,0,0.421509243563695,0,0,0
"6",0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0,0,0.521727272155066
"8",0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0.256771280759216,0,0,0,0,0
"10",0,0,0,0,0,0.165354880836744,0,0.220500177735143,0,0
