"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0.0874885246157646,0.16100949048996,0,0.224442988634109,0,0,0.317229598760605,0
"2",0,1,0.340826690196991,0.194956958293915,0,0.155604407191277,0.190341740846634,0.102013371884823,0,0.0210867337882519
"3",0.0874885246157646,0.340826690196991,1,0.295520335435867,0.0428037531673908,0.0440259240567684,0,0,0.0696926563978195,0.0884889513254166
"4",0.16100949048996,0.194956958293915,0.295520335435867,1,0.0985977947711945,0.0806486755609512,0,0,0,0
"5",0,0,0.0428037531673908,0.0985977947711945,1,0.0514452494680882,0.283992528915405,0,0.119357407093048,0
"6",0.224442988634109,0.155604407191277,0.0440259240567684,0.0806486755609512,0.0514452494680882,1,0,0,0,0.0691268593072891
"7",0,0.190341740846634,0,0,0.283992528915405,0,1,0.025617828592658,0,0.34480619430542
"8",0,0.102013371884823,0,0,0,0,0.025617828592658,1,0,0
"9",0.317229598760605,0,0.0696926563978195,0,0.119357407093048,0,0,0,1,0.0354888811707497
"10",0,0.0210867337882519,0.0884889513254166,0,0,0.0691268593072891,0.34480619430542,0,0.0354888811707497,1
