"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0,0,0.846518740901019,0.305637426165403,0,0.470138605527496,0,0,-0.323268588737119,0,0,0,0,0,0,0
"2",0,0,0,0.549844979631673,0.698668844998139,0.482199292167501,0.299517058292293,0,0.144795771235391,0.420909915931541,0,0,0,0,0,0
"3",0,0.932256380396378,0,0,0,0,0.471539211652696,0.749183018697984,0.863249375400987,0,0,0,0,0,0.181346833580431,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0.197034745836949,0,0,0,0,0,0,-0.156933533767373,0,-0.182515215316902
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0,0,0.468567260080387,0,0,0,0,0,0
"8",0,0,0,0,0.166834470853299,0,0,0,0,0,0,-0.263264105718079,0,0,0,0
"9",0,0,0,0.185486700043001,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0.0462773250889152,0,0,0.0419876854702423,0,0,0,0,0,0.128770410526995,0.326530651807873,0,0
"12",0,0,0,0.0499083831721668,0,0,0,0,0,0,0,0,0.485479314115408,0,0,0
"13",0,0.0437017914977301,0,0,0,0,0,0,0,-0.135491888997442,0,0,0,0.374558848987134,0.518284335930482,0.168734655251598
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0.0421258000636749,0,0,0.101255826251368,0,0,0,0.163835567040344,0,0.238877171671168
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
