"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0,0.106459751725197,0.181285724043846,0,0.220509603619576,0,0.0472439453005791,0.304875731468201,0.0021810457110405
"2",0,1,0.310311377048492,0.168501347303391,0.0157143026590347,0.126987218856812,0.133350610733032,0.191717460751534,0.0386589914560318,0.0834627747535706
"3",0.106459751725197,0.310311377048492,1,0.280214250087738,0.0848288908600807,0.0658174455165863,0,0,0.0788207352161407,0.0962067395448685
"4",0.181285724043846,0.168501347303391,0.280214250087738,1,0.115260012447834,0.116387881338596,0.000177890062332153,0,0,0
"5",0,0.0157143026590347,0.0848288908600807,0.115260012447834,1,0.0729569718241692,0.334355592727661,0,0.109415680170059,0.0130292028188705
"6",0.220509603619576,0.126987218856812,0.0658174455165863,0.116387881338596,0.0729569718241692,1,0,0.0910646170377731,0,0.0886747762560844
"7",0,0.133350610733032,0,0.000177890062332153,0.334355592727661,0,1,0.116891115903854,0.0202326700091362,0.324983894824982
"8",0.0472439453005791,0.191717460751534,0,0,0,0.0910646170377731,0.116891115903854,1,0,0.0482644215226173
"9",0.304875731468201,0.0386589914560318,0.0788207352161407,0,0.109415680170059,0,0.0202326700091362,0,1,0.0386667549610138
"10",0.0021810457110405,0.0834627747535706,0.0962067395448685,0,0.0130292028188705,0.0886747762560844,0.324983894824982,0.0482644215226173,0.0386667549610138,1
