"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0.43491584278679,0.193785594110458,0.204819191247317,0.366850275004175,0.477083916554624,0.860199052381573,0.514073324620774,0.420831122326414,0
"2",0,0,0.424099417264344,0.378352303459869,0,0.169288645972045,0,0,0,0.135048119842706
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0.336358795492043,0,0,0.495094904650398,0.24666694019553
"5",0,0,0.160363435328569,0,0,0,0,0,0,0.186878276454578
"6",0,0,0,0,0,0,0,0,0,0
"7",0,0.544005710156624,0.233408748204434,0.406649674562224,0.605746241486075,0,0,0.428938219121857,0,0.402463702612262
"8",0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0
