"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1,0.0759204021160928,0.105238081345016,0.108497928829756,0.133870809142356,0.19512317920558,0.0879343463237168,0.0989281671839537,0.0675236698548084,0.0544241657628362,0.0315987047992877,0,0,0,0,0
"2",0.0759247420265673,1,0.190187351174141,0.113637075943517,0.0780996952476524,0.106757400869561,0.123328800153136,0.0958603784549248,0.0738337567568044,0.153760826132413,0.0686503518129957,0,0.00483727315911549,0,0,0
"3",0.105243356393895,0.190205321048624,1,0.0899673665426329,0.0950142270441759,0.088910015529216,0.122192431123911,0.103661317740124,0.100057684107032,0.140055285472571,0.0406485047924784,0,0,0,0,0
"4",0.108496585060688,0.113654207722532,0.0899663036516173,1,0.0213211466725329,0.156778742888404,0.114139201291893,0.0925044264663953,0.160258811611666,0.128262474719142,0,-0.00627893093275996,0,0.0262645155488779,0.0270243809258607,0
"5",0.133872387734994,0.0781195394079707,0.0950150491279208,0.0213181693575912,1,0.0885738632148109,0.134994492772883,0.103007011436334,0.0695169445300275,0.157019344097058,0.0471035326097565,0,0,0,0,0
"6",0.195119104933448,0.106764459181432,0.0889097844365723,0.156771675360193,0.0885592413233869,1,0.10554518930034,0.0972824521252066,0.107565635931209,0.0582001704538441,0,0,0,0,0,0
"7",0.0879239526417675,0.123315771769423,0.122185985367117,0.114130362990928,0.134980628816354,0.105545346676517,1,0.167652370906773,0.079897933965266,0.112845106763926,0,0,0,0,0,0
"8",0.0989207479744581,0.0958241133515818,0.103634801464581,0.0924872100748384,0.102999413450384,0.0972961930824896,0.167675007274951,1,0.0451876274269963,0.0480594152468307,0,0,0,0,0,0
"9",0.0675217048147711,0.0738208672647294,0.100054398392092,0.160261815002814,0.0695168808827258,0.107561269843261,0.0798919736710248,0.0451780842629696,1,0.0377976595320246,0,-0.0384577434922137,0,0,0,0
"10",0.054422297928936,0.153754464279672,0.140056501780429,0.128263373218749,0.157019241154486,0.058189552176424,0.112833922412657,0.0480514856299409,0.0377974566367725,1,0,-0.0399918613805985,0,0,0,-0.0193924706210928
"11",0.0316044663150738,0.0686495636416916,0.0406432416590092,0,0.0471014805213724,0,0,0,0,0,1,0,0.244304644337301,0.0173876897629009,-0.00651371645915709,0
"12",0,0,0,-0.00628875343714482,0,0,0,0,-0.0384622694292946,-0.0399963813666815,0,1,0.156380888100364,0,0,0
"13",0,0.00481880172133764,0,0,0,0,0,0,0,0,0.24430277196224,0.156381763073007,1,0.201067515745356,0.0812830403323831,0.106602309689224
"14",0,0,0,0.0262198349442031,0,0,0,0,0,0,0.0173806496659378,0,0.201067467766249,1,0.224583497051259,0
"15",0,0,0,0.0270192022965096,0,0,0,0,0,0,-0.00651405442410232,0,0.0812828388503907,0.224583517800193,1,0.056661511770073
"16",0,0,0,0,0,0,0,0,0,-0.0193925806490967,0,0,0.106602437665716,0,0.0566614924724689,1
